,artist_name,track_name,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
153,Jhené Aiko,While We're Young,4mL59LVbKgOpEACxraGYdr,72,0.649,0.791,2,-6.013,1,0.193,0.104,1.97e-06,0.108,0.811,128.023,236160,4
154,Loud Luxury,Body,21RzyxY3EFaxVy6K4RqaU9,75,0.752,0.764,1,-4.399,1,0.038,0.0476,9.44e-05,0.0543,0.582,121.958,163216,4
155,Peachy!,Falling for U,2xhGZ3WzOa3tir28y7Cb88,74,0.719,0.36,6,-12.034,1,0.398,0.748,2.18e-06,0.0812,0.409,80.184,124000,4
156,Midland,Drinkin' Problem,1vBpwxsLVwaR4evBIaFmqD,70,0.622,0.763,9,-6.4,1,0.0263,0.055,8.91e-06,0.313,0.621,102.0,220800,4
157,NAV,Myself,05nbZ1xxVNwUTcGwLbp7CN,71,0.749,0.398,5,-7.44,0,0.171,0.648,1.26e-06,0.115,0.0859,80.032,226040,4
158,Christian Nodal,Adiós Amor,63bmZnBN1CiJ9sA4qTEe8y,77,0.433,0.431,2,-6.422,1,0.0367,0.169,0.0,0.307,0.722,177.732,199320,4
159,NAV,Some Way,7zxRMhXxJMQCeDDg0rKAVo,75,0.744,0.715,0,-6.103,1,0.351,0.101,0.0,0.0919,0.34,154.962,179773,4
160,Bedroom,In My Head,5vwXQUwkpmnkJrfv69L6Mp,75,0.576,0.608,9,-13.537,1,0.0321,0.169,0.916,0.106,0.18,150.9,354692,4
161,Hailee Steinfeld,"Let Me Go (with Alesso, Florida Georgia Line & watt)",5Gu0PDLN4YJeW75PpBSg9p,77,0.664,0.708,8,-4.154,1,0.0474,0.0337,0.0,0.0841,0.742,103.07,174800,4
162,Romeo Santos,Imitadora,6r46lnXFbE9fr2d3KNaGbe,77,0.737,0.709,8,-6.889,0,0.045,0.333,0.0,0.289,0.556,125.997,234829,4
163,Pinkfong,Baby Shark,5ygDXis42ncn6kYG14lEVG,77,0.829,0.886,8,-1.746,1,0.112,0.259,0.0,0.0559,0.777,115.056,80927,4
164,Kendrick Lamar,LOYALTY. FEAT. RIHANNA.,6SwRhMLwNqEi6alNPVG00n,74,0.658,0.535,9,-8.983,0,0.0573,0.0265,0.0,0.2,0.419,110.684,227360,4
165,ZAYN,I Don’t Wanna Live Forever (Fifty Shades Darker),55n9yjI6qqXh5F2mYvUc2y,80,0.731,0.445,0,-8.418,1,0.0533,0.0586,1.96e-05,0.14,0.106,117.97,247160,4
166,SZA,20 Something,4h6ViRoztTBpWcJ1zFT9Zg,72,0.569,0.299,11,-8.603,1,0.275,0.739,0.0,0.054,0.505,81.049,198160,4
167,blackbear,do re mi,6Se3x9ANMLv0dCDsjGmEjh,73,0.745,0.593,8,-6.35,1,0.0524,0.00522,5.06e-06,0.123,0.17,111.001,212027,3
168,Halsey,Walls Could Talk,5ln5yQdUywVbf8HhFsOcd6,77,0.626,0.423,1,-6.035,1,0.0513,0.128,0.0,0.18,0.571,95.162,101790,4
169,Koe Wetzel,Something to Talk About,7ptJYMKI7Y1iWdqEZtBMGE,69,0.612,0.934,9,-5.124,0,0.0663,0.049,0.0,0.103,0.293,130.006,204352,4
170,Demi Lovato,Sorry Not Sorry,0yvPEnB032fojLfVluFjUv,76,0.706,0.643,11,-6.929,0,0.234,0.0242,0.0,0.262,0.885,143.931,203760,4
171,Tyler Childers,Tattoos,1XcxubL4Y4U4gxLeIbb8VM,69,0.333,0.457,9,-7.295,1,0.0307,0.241,0.0399,0.16,0.279,172.143,203360,4
172,Rex Orange County,Sunflower,7h2nmmoWDi2UpfYKLKWLYB,75,0.548,0.765,6,-4.463,1,0.0525,0.646,0.00378,0.522,0.573,129.933,252231,4
173,Ghostemane,Mercury: Retrograde,0UKzG4fJ1LXf6DInew5vcV,75,0.826,0.816,2,-7.345,1,0.345,0.0581,0.00938,0.0593,0.43,156.995,124539,4
174,Rex Orange County,Television / So Far So Good,27rZYxE4l21wTaovX4WTnI,77,0.403,0.505,5,-7.75,1,0.0463,0.592,0.0,0.121,0.32,164.902,262600,4
175,Miley Cyrus,Sleigh Ride,7enVhl0fuHvQ4ErXvAXYIH,72,0.583,0.749,2,-8.286,1,0.0453,0.193,0.0,0.151,0.766,166.213,184953,4
176,Bebe Rexha,Meant to Be (feat. Florida Georgia Line),7iDa6hUg2VgEL1o1HjmfBn,74,0.643,0.783,10,-6.458,1,0.0856,0.047,0.0,0.083,0.579,154.084,163870,4
177,Tay-K,The Race,3wGXyJGsCf1myH5MooQIqE,72,0.766,0.606,9,-6.064,1,0.456,0.00266,0.0,0.166,0.352,160.223,140000,4
178,Chris Stapleton,Millionaire,68JS5SFTnW5Yv9Vzw81Jf0,71,0.616,0.474,10,-9.608,1,0.0266,0.192,0.00762,0.0989,0.493,142.689,210133,4
179,Paramore,Hard Times,0w5Bdu51Ka25Pf3hojsKHh,75,0.695,0.818,5,-5.379,0,0.0334,0.00647,4.87e-06,0.0219,0.916,119.965,182693,4
180,Harry Styles,Sweet Creature,5kRPPEWFJIMox5qIkQkiz5,76,0.427,0.262,7,-8.541,1,0.0276,0.746,0.0,0.068,0.228,104.085,224867,4
181,SZA,Doves In The Wind (feat. Kendrick Lamar),593W4qZOwwdqF6YnimJjL6,71,0.693,0.713,10,-4.489,0,0.351,0.343,0.0,0.102,0.615,137.335,266080,4
182,Billie Eilish,bellyache,51NFxnQvaosfDDutk0tams,78,0.695,0.573,4,-8.597,0,0.106,0.46,0.0734,0.482,0.408,99.939,179172,4
183,Mac DeMarco,Still Beating,4LpUpiYoZ2M3Z1kmhn4EQo,73,0.709,0.496,1,-10.528,0,0.0417,0.581,0.191,0.151,0.469,78.477,181587,4
184,Sam Hunt,Body Like A Back Road,7mldq42yDuxiUNn08nvzHO,71,0.732,0.458,5,-7.225,1,0.0311,0.447,0.0,0.136,0.661,98.938,165387,4
185,Richy Mitch & The Coal Miners,Evergreen,6me7F0aaZjwDo6RJ5MrfBD,72,0.555,0.216,3,-11.661,1,0.0721,0.557,0.00416,0.109,0.504,79.109,87000,3
186,Portugal. The Man,Feel It Still,6QgjcU0zLnzq5OrUoSZ3OK,77,0.801,0.795,1,-5.115,0,0.0504,0.0417,0.000113,0.0717,0.754,79.028,163253,4
187,Harry Styles,Kiwi,33SNO8AaciGbNaQFkxvPrW,77,0.375,0.93,2,-2.631,1,0.0561,0.00064,0.0,0.318,0.491,147.124,176387,4
188,Them Dirty Roses,Cocaine and Whiskey,74jX68ir4Gjpll6osaaRUK,69,0.623,0.591,8,-4.958,1,0.0422,0.104,0.0,0.123,0.628,136.089,206449,4
189,Pentatonix,"O Come, All Ye Faithful",4kZqBZ1cihUH8SoBZ3PBrd,70,0.711,0.602,7,-5.698,1,0.0691,0.131,0.0,0.0633,0.823,110.947,215933,4
190,$uicideboy$,"New Chains, Same Shackles",1smeI4gqEuepGWxlSw3tnC,70,0.7,0.56,2,-6.163,1,0.0733,0.09,0.0,0.111,0.328,100.035,139247,4
191,Ed Sheeran,Happier,2RttW7RAu5nOAfq6YFvApB,80,0.522,0.385,0,-7.355,1,0.0288,0.536,0.0,0.135,0.236,89.792,207520,4
192,"Tyler, The Creator",Glitter,0qtK3XwbuG153dmwB8iepL,71,0.449,0.434,1,-11.777,1,0.243,0.306,2.76e-06,0.633,0.371,78.57,224893,5
193,Taylor Swift,Dress,6oVxXO5oQ4pTpO8RSnkzvv,74,0.719,0.469,0,-8.792,1,0.0533,0.0329,0.0,0.169,0.0851,120.085,230373,4
194,COIN,Talk Too Much,4djIFfof5TpbSGRZUpsTXq,71,0.598,0.888,4,-5.119,1,0.0807,0.00947,0.0,0.347,0.482,103.966,187133,4
195,Khalid,Coaster,39KG4kom3enSx4GTThuDGt,72,0.441,0.219,8,-14.586,1,0.0419,0.935,0.0,0.115,0.244,94.021,199120,4
196,Kodak Black,Heart Mind,2OPxM2L3KtuehqY24vTMGs,72,0.921,0.641,1,-6.491,1,0.166,0.0274,0.0,0.0645,0.828,144.986,203840,4
197,21 Savage,My Choppa Hate Niggas,2D2w9943rsnJOGCrI4aMQp,71,0.862,0.274,0,-5.818,0,0.416,0.0974,0.185,0.183,0.154,77.492,148640,4
198,AJR,Weak,5DZwnLxHjWTZaz9jOpRhxb,67,0.67,0.643,5,-4.553,1,0.0465,0.118,0.0,0.192,0.703,123.979,201159,4
199,Gucci Mane,I Get the Bag (feat. Migos),1XRgIKC5TPwo7nWGyKqgG0,71,0.89,0.633,11,-5.475,1,0.168,0.0232,0.000343,0.0993,0.425,139.948,233087,4
200,Thomas Rhett,Marry Me,0OWZFobGSIW9GrSlQ9C5pc,69,0.333,0.412,3,-8.633,1,0.029,0.0977,0.0,0.113,0.474,85.028,205453,4
201,Jack Stauber,Oh Klahoma,6SZwj6cjc8JQbkrr8cbIUn,74,0.697,0.401,7,-10.216,1,0.0543,0.43,0.0109,0.316,0.478,108.996,185224,4
202,Harry Styles,From the Dining Table,1IF5UcqRO42D12vYwceOY6,75,0.671,0.156,8,-16.288,1,0.0371,0.804,0.0518,0.113,0.201,94.08,211960,4
203,SZA,The Weekend - Funk Wav Remix,0P6AWOA4LG1XOctzaVu5tt,73,0.775,0.573,11,-4.933,1,0.0585,0.495,0.0,0.126,0.667,101.925,171806,4
204,G-Eazy,Him & I (with Halsey),5k38wzpLb15YgncyWdTZE4,79,0.589,0.731,2,-6.343,1,0.0868,0.0534,0.0,0.308,0.191,87.908,268867,4
205,Steven Universe,Love Like You (feat. Rebecca Sugar) - End Credits,3z9OnsnvM6SFN2dzrSDdVO,73,0.591,0.242,0,-10.098,0,0.0312,0.879,0.0,0.15,0.292,118.001,143630,3
206,itssvd,Losing Interest,55XrFge2dEZwYzNl128DwN,77,0.753,0.355,8,-13.295,0,0.0898,0.48,0.87,0.122,0.506,111.863,120547,4
207,Tay-K,The Race - Remix,7d19457woBxmPRCq255YqM,70,0.75,0.548,9,-6.288,1,0.358,0.00619,0.0,0.156,0.377,160.084,211875,4
208,Lorde,Liability,6Kkt27YmFyIFrcX3QXFi2o,75,0.587,0.229,10,-11.254,0,0.128,0.92,0.0,0.1,0.379,75.67,171728,4
209,Paperboy Fabe,Language,4RnvS1tmh1ERhjXX6dxv95,71,0.62,0.721,4,-5.538,0,0.0887,0.0422,0.0075,0.563,0.77,169.904,150361,4
210,Matt Mason,E,1XBGTp6OqwYaYhemH3aMKT,69,0.657,0.736,9,-7.73,0,0.0768,0.0817,0.0,0.302,0.379,113.96,228827,4
211,Young Dolph,100 Shots,3TXy6nchgKeYlVwOKNk9lE,68,0.798,0.668,8,-5.244,1,0.25,0.135,4.6e-06,0.0583,0.154,134.006,264819,4
212,JAY-Z,4:44,1gT5TGwbkkkUliNzHRIGi1,72,0.261,0.852,9,-4.965,1,0.158,0.139,4.26e-05,0.477,0.431,177.997,284493,4
213,Russ,What They Want,3pndPhlQWjuSoXhcIIdBjv,73,0.71,0.404,1,-10.04,0,0.379,0.484,0.0,0.0953,0.398,139.553,165853,4
214,Zedd,Stay,6uBhi9gBXWjanegOb2Phh0,76,0.69,0.622,5,-5.025,0,0.0622,0.253,0.0,0.116,0.544,102.04,210091,4
215,Dua Lipa,New Rules,2ekn2ttSfGqwhhate0LSR0,81,0.762,0.7,9,-6.021,0,0.0694,0.00261,1.56e-05,0.153,0.608,116.073,209320,4
216,Ed Sheeran,Castle on the Hill,6PCUP3dWmTjcTtXY02oFdT,78,0.461,0.834,2,-4.868,1,0.0989,0.0232,1.14e-05,0.14,0.471,135.007,261154,4
217,George Ezra,"White Christmas - Spotify Singles - Holiday, Recorded at Air Studios, London",7F9oCEKbqjN99cV5HpvYER,75,0.586,0.32,0,-12.788,1,0.0289,0.637,0.00202,0.128,0.437,115.808,192459,4
218,Niall Horan,Slow Hands,2cOUlop2ZakjOKe4WinesN,75,0.735,0.425,0,-6.648,1,0.0464,0.011,0.0,0.055,0.848,85.896,188174,4
219,Kendrick Lamar,ELEMENT.,1EaKU4dMbesXXd3BrLCtYG,72,0.748,0.705,4,-4.547,0,0.485,0.204,0.0,0.246,0.483,189.891,208733,4
220,Gorillaz,She's My Collar (feat. Kali Uchis),3lIxtCaROdRDuTnNBDm3n2,74,0.726,0.815,11,-5.886,1,0.0313,0.00799,0.081,0.112,0.462,140.158,209560,4
221,Big Sean,Bounce Back,0SGkqnVQo9KPytSri1H6cF,70,0.78,0.575,1,-5.628,0,0.139,0.106,0.0,0.129,0.273,81.502,222360,4
222,Russ,Cherry Hill,6qcuRcbz8DCLG6nG4or8Uo,70,0.681,0.469,2,-10.803,0,0.0366,0.161,0.403,0.108,0.0373,130.022,222453,4
223,Billie Eilish,hostage,1WsEgieHsWWndAzLkmV105,75,0.427,0.123,9,-15.228,0,0.0497,0.868,3.12e-05,0.0732,0.0394,129.565,229426,5
224,Kendrick Lamar,DUCKWORTH.,0y9uTzK9cNKSAEHnpeRG8C,71,0.552,0.731,7,-6.873,1,0.615,0.0536,0.0,0.258,0.632,174.516,248613,4
225,Drake,Portland,2bjwRfXMk4uRgOD9IBYl9h,72,0.925,0.443,1,-8.216,1,0.264,0.0172,0.0,0.276,0.35,136.078,236615,4
226,$uicideboy$,Audubon,3UcyaCWLsc0XDhzXHUuH1S,69,0.768,0.785,1,-5.057,1,0.332,0.154,1.24e-05,0.779,0.698,169.029,134963,4
227,Selena Gomez,Wolves,0tBbt8CrmxbjRP0pueQkyU,80,0.724,0.804,11,-4.614,0,0.0448,0.124,0.0,0.204,0.306,124.987,197993,4
228,SYML,Where's My Love - Acoustic,0ElpbbncWT9aS7mgoqEHbQ,77,0.554,0.225,3,-11.324,1,0.0281,0.892,0.0321,0.107,0.221,104.007,239880,4
229,Tyler Childers,Universal Sound,48nZLOpJOINkICPWpUuhaN,67,0.672,0.437,5,-9.656,1,0.0368,0.85,0.261,0.107,0.636,101.588,221600,4
230,Rag'n'Bone Man,Human,58zsLZPvfflaiIbNWoA22O,80,0.602,0.707,9,-4.097,1,0.302,0.393,0.0,0.165,0.554,75.087,200187,4
231,Dustin Lynch,Small Town Boy,2YMhrXQYKkm4kXLcXKKd5z,68,0.554,0.743,9,-6.016,1,0.0287,0.0251,0.0,0.359,0.673,72.997,205733,4
232,Matt Maltese,As the World Caves In,4JE6agBLHGA5TaF6FlqfBD,73,0.331,0.45,10,-5.362,1,0.034,0.365,0.00464,0.22,0.18,123.829,218755,4
233,Sam Tinnesz,Play with Fire (feat. Yacht Money),7vguMCv8uVuZLiQJ156u3Z,76,0.573,0.539,2,-6.091,0,0.0322,0.0162,1.16e-05,0.105,0.39,75.012,180691,4
234,Daddy Yankee,Vuelve,0gCPvo1GkbtPhMqg5Gbx1K,79,0.734,0.531,1,-5.662,1,0.0321,0.196,0.0,0.119,0.199,130.024,279613,4
235,Taylor Swift,End Game,2x0WlnmfG39ZuDmstl9xfX,74,0.649,0.589,2,-6.237,1,0.0558,0.00845,0.0,0.108,0.151,159.073,244827,4
236,The Cadillac Three,Take Me To The Bottom,04FdD1nYNw8tB9CD7aNp91,67,0.618,0.548,10,-6.551,1,0.0303,0.209,1.71e-05,0.448,0.445,139.92,189973,4
237,Taylor Swift,Call It What You Want,1GwMQaZz6Au3QLDbjbMdme,74,0.598,0.504,9,-9.874,1,0.0731,0.186,0.000221,0.34,0.252,163.954,203507,4
238,Kygo,It Ain’t Me (with Selena Gomez),12GEpg2XOPyqk03JZEZnJs,66,0.64,0.533,0,-6.596,1,0.0706,0.119,0.0,0.0864,0.515,99.968,220781,4
239,Colter Wall,Fraulein (feat. Tyler Childers),1zLWKvegCtyjWaVWQFFX5W,67,0.486,0.112,7,-14.27,1,0.033,0.94,9.36e-05,0.123,0.545,140.125,143001,4
240,Calvin Harris,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",5bcTCxgc7xVfSaMV3RuVke,77,0.893,0.745,11,-3.105,0,0.0571,0.0642,0.0,0.0943,0.872,101.018,223413,4
241,Julia Michaels,Issues,7vu0JkJh0ldukEYbTVcqd0,75,0.728,0.415,8,-6.852,1,0.0639,0.401,0.0,0.0616,0.455,114.145,176320,4
242,Oscar Lang,She Likes Another Boy,5W6BA8Wa8JZGKdliH2gkwO,71,0.703,0.191,1,-14.078,0,0.0287,0.922,0.865,0.114,0.327,61.932,207827,4
243,Migos,Slippery (feat. Gucci Mane),0TBgMKD86t1VP3IzhxCoUl,71,0.92,0.675,1,-5.661,0,0.263,0.307,0.0,0.104,0.749,141.967,304041,4
244,Novo Amor,Anchor,7qH9Z4dJEN0l9bidizW7fq,75,0.457,0.407,9,-11.475,1,0.0308,0.805,0.884,0.126,0.126,117.053,257533,4
245,Taylor Swift,King Of My Heart,7HuBDWi18s4aJM8UFnNheH,73,0.675,0.703,0,-7.902,1,0.0382,0.00882,2.21e-06,0.0391,0.314,110.01,214320,4
246,League of Legends,Legends Never Die,1FpVJ7HpZInE2GvhVE2TwT,78,0.498,0.598,4,-6.638,0,0.0377,0.00786,0.0,0.111,0.0573,140.078,235000,4
247,Theory of a Deadman,Rx (Medicate),2UZtI2HUyLRzqBjodvcUmY,68,0.639,0.71,1,-7.445,1,0.0275,0.0133,0.0,0.118,0.378,119.989,233173,4
248,"Tyler, The Creator",Boredom (feat. Rex Orange County & Anna of the North),5WNYg3usc6H8N3MBEp4zVk,71,0.559,0.578,8,-9.54,1,0.151,0.79,0.000522,0.324,0.239,79.938,320720,4
249,"Tyler, The Creator",Where This Flower Blooms (feat. Frank Ocean),6KuXb26rHuRy3ZDse1VRmx,70,0.686,0.429,8,-10.402,0,0.15,0.71,3.41e-06,0.166,0.27,130.09,194933,4
250,Rex Orange County,Loving Is Easy,7ASFZh1D0DPZro7UXUKGmd,73,0.756,0.609,3,-7.927,1,0.0544,0.217,0.00482,0.0959,0.537,117.024,155720,4
251,Lil Skies,Red Roses (feat. Landon Cube),3ZhTT6yjZwpPph5MIJ53XY,69,0.691,0.683,0,-7.335,1,0.0954,0.547,0.0,0.221,0.456,140.002,262544,4
252,Foster The People,Sit Next to Me,4BdGO1CaObRD4La9l5Zanz,71,0.638,0.738,6,-4.976,0,0.0292,0.117,0.000384,0.689,0.657,97.021,243147,4
253,Read Southall Band,Why,40oF62UXziCZaX3S3UtGuZ,67,0.674,0.535,0,-8.025,1,0.0367,0.541,0.0,0.0838,0.127,124.951,197998,4
254,TEMPOREX,Numbers,4GuZMzKXJSoWhwHUqRa0fm,72,0.423,0.332,6,-10.761,1,0.0288,0.474,0.0,0.0993,0.5,93.958,127973,4
255,Brett Young,Like I Loved You,3T6MAweakkNrMYs8jZIWtg,68,0.582,0.568,1,-6.051,1,0.0297,0.196,0.0,0.0841,0.64,76.025,207187,4
256,Anthony Gonzalez,Un Poco Loco,0OFknyqxmSQ42SoKxWVTok,72,0.62,0.496,7,-7.509,1,0.133,0.597,1.36e-05,0.322,0.636,126.032,112205,4
257,Smino,Wild Irish Roses,6efkcs2aUBMFKxl0cl2JWQ,69,0.639,0.295,0,-11.237,0,0.544,0.554,3.09e-05,0.3,0.634,86.947,169320,4
258,$uicideboy$,Venom,4RYhSQFFlquCTb8XRMJgFU,68,0.796,0.637,2,-7.674,1,0.289,0.239,0.0,0.182,0.591,147.98,123286,4
259,Playboi Carti,Yah Mean,5MUxrNd7Gr2HksLcAlB0IO,69,0.777,0.73,5,-6.324,0,0.328,0.065,0.0,0.113,0.738,162.956,165642,4
260,Ozuna,Se Preparó,1m69ELEgE6k5ZWsap40ozt,77,0.739,0.821,1,-4.233,1,0.0852,0.222,9.6e-06,0.311,0.693,171.077,188080,4
261,Tay-K,Lemonade,26qQf1Wmyy3ZZkagqCu5kp,68,0.744,0.385,6,-8.129,0,0.602,0.104,2.43e-05,0.124,0.228,160.033,132000,4
262,Richy Mitch & The Coal Miners,Lake Missoula,4x1dWc1GgAfC04GcTlllax,69,0.446,0.247,11,-13.036,0,0.0287,0.905,0.233,0.111,0.245,138.328,106250,1
263,Green Day,Holiday,4VgEM12OeaN3GyBV487Me7,69,0.552,0.89,8,-3.409,1,0.0342,0.000143,0.0,0.888,0.716,146.525,232680,4
264,Chase Rice,Eyes On You,5AnSllIrgGsCZzZJkVnApx,68,0.606,0.652,9,-6.982,1,0.0281,0.323,0.0,0.201,0.476,97.155,182493,4
265,Bruno Mars,Finesse - Remix; feat. Cardi B,3Vo4wInECJQuz9BIBMOu8i,74,0.704,0.859,5,-4.877,0,0.0996,0.0185,0.0,0.0215,0.926,105.115,217289,4
266,Bass Santana,Curse,5BYCMWNQqz4nqErN1ReRGL,71,0.556,0.64,11,-7.504,1,0.445,0.552,0.0,0.215,0.703,88.399,118361,5
267,Norah Jones,It's Not Christmas 'Til You Come Home - Recorded At Spotify Studios NYC,5DoGwwQAlYumpSSlDNMOwY,72,0.475,0.068,0,-20.032,1,0.0319,0.893,0.00216,0.105,0.266,95.165,192421,3
268,Miguel,Come Through and Chill (feat. J. Cole & Salaam Remi),1m8WpLYXEiNVZchsWEcCSy,69,0.461,0.653,6,-8.617,1,0.327,0.158,0.0,0.197,0.588,81.628,322000,1
269,DJ Khaled,Wild Thoughts (feat. Rihanna & Bryson Tiller),45XhKYRRkyeqoW3teSOkCM,66,0.613,0.681,8,-3.089,1,0.0778,0.0287,0.0,0.126,0.619,97.621,204664,4
270,Thomas Rhett,Unforgettable,30MM5jWpUmOxtTNd9Ey5LZ,67,0.661,0.75,7,-5.497,1,0.0314,0.0303,0.000132,0.0849,0.828,130.077,157080,4
271,SZA,Go Gina,6Vmow8PuUaU7W1T2WWLZk2,69,0.603,0.606,9,-6.634,1,0.114,0.799,0.0,0.391,0.462,80.176,161613,4
272,Dua Lipa,IDGAF,76cy1WJvNGJTj78UqeA5zr,80,0.836,0.544,7,-5.975,1,0.0943,0.0403,0.0,0.0824,0.51,97.028,217947,4
273,Playboi Carti,Flex,2xyBvir9n474qfsOkxXMgx,69,0.75,0.596,0,-5.569,0,0.282,0.478,0.0,0.166,0.27,130.104,240460,4
274,2 Chainz,It's A Vibe,6H0AwSQ20mo62jGlPGB8S6,69,0.822,0.502,7,-7.38,1,0.148,0.0312,0.000887,0.114,0.525,73.003,210200,4
275,Calvin Harris,Slide (feat. Frank Ocean & Migos),6gpcs5eMhJwax4mIfKDYQk,72,0.736,0.795,1,-3.299,0,0.0545,0.498,1.21e-06,0.254,0.511,104.066,230813,4
276,XXXTENTACION,Depression & Obsession,2H3wWrnO758y0fPH7Ilerg,72,0.769,0.156,11,-10.7,0,0.035,0.585,0.015,0.102,0.527,105.95,144733,4
277,21 Savage,Ghostface Killers (feat. Travis Scott),5u6vkDnOyaf8LsteDAj2ub,71,0.782,0.435,2,-7.033,1,0.156,0.333,1.31e-05,0.342,0.242,82.996,268933,4
278,Ed Sheeran,Galway Girl,0afhq8XCExXpqazXczTSve,79,0.624,0.876,9,-3.374,1,0.1,0.0735,0.0,0.327,0.781,99.943,170827,4
279,Brett Young,Mercy,2VIPU72L6tIR4w8J8ap6Kp,68,0.638,0.367,4,-7.906,1,0.0266,0.84,0.0,0.0999,0.219,71.957,217120,4
280,Bruno Major,Easily,0RnxpSzxzwZgFQ0NahQr9K,73,0.773,0.256,7,-8.545,0,0.0481,0.491,0.00612,0.144,0.357,118.893,210240,3
281,Maren Morris,My Church,1LM5zQv5pBKPyO7rm7Uz6U,68,0.517,0.743,9,-4.336,1,0.0363,0.243,3.36e-06,0.107,0.664,76.979,197931,4
282,Taylor Swift,Dancing With Our Hands Tied,7I7JbDv63ZJJsSi24DyJrz,72,0.624,0.691,0,-6.686,0,0.196,0.0604,1.1e-05,0.138,0.284,160.024,211507,4
283,Tyler Childers,White House Road (OurVinyl Sessions),3BCsNM2w6HcCbrVWlhjTpk,67,0.541,0.41,0,-8.661,1,0.0368,0.485,0.0,0.0882,0.378,82.202,268000,4
284,Young Nudy,Hell Shell,5fO4ybFbomoSWPB3n2d6pe,71,0.853,0.514,0,-5.445,0,0.246,0.000909,0.0222,0.185,0.679,129.963,162527,4
285,Ozuna,Dile Que Tu Me Quieres,5u5MvmVtitax9R1Mxh3reC,73,0.773,0.757,1,-4.959,1,0.0526,0.0864,3.73e-06,0.0727,0.858,88.006,226520,4
286,Billie Eilish,COPYCAT,5w7wuzMzsDer96KqxafeRK,74,0.679,0.388,4,-10.977,0,0.0932,0.353,9.25e-05,0.341,0.234,124.909,194711,4
287,Tay-K,Saran Pack,7m1cNdKABpKy0aAtsKAIGx,68,0.781,0.731,8,-8.3,1,0.226,0.0432,0.0,0.0454,0.139,139.977,70000,4
288,Billie Eilish,my boy,1RGasjWLZ4qMN7wbtkLa3u,74,0.692,0.394,11,-8.745,0,0.207,0.472,0.000191,0.117,0.324,89.936,170852,4
289,BONES,CtrlAltDelete,1ZNVczQsUBA64aWhvWqaap,71,0.69,0.803,7,-9.084,0,0.0915,0.577,6.49e-05,0.117,0.204,161.489,178224,4
290,Romeo Santos,Sobredosis (feat. Ozuna),1WbXIpiGBJkCiv3hn40iPB,76,0.759,0.639,4,-8.085,0,0.0511,0.207,0.0,0.23,0.682,128.01,198332,4
291,Kesha,Praying,0jdny0dhgjUwoIp5GkqEaA,70,0.543,0.39,10,-7.202,1,0.0322,0.489,0.0,0.111,0.303,73.415,230267,4
292,$uicideboy$,You're Now Tuning into 66.6 FM with DJ Rapture (The Hottest Hour of the Evening),4iKYe4neoybSn78i1AH7z7,68,0.601,0.784,6,-3.13,0,0.216,0.125,0.0,0.249,0.263,74.98,133892,4
293,Greta Van Fleet,Highway Tune,7aOor99o8NNLZYElOXlBG1,71,0.582,0.962,4,-3.037,1,0.0542,0.0096,0.128,0.283,0.506,123.971,180640,4
294,$uicideboy$,Hard to Tell,0tYBUwr53lfXXv2fUiuxMx,68,0.846,0.571,1,-7.442,1,0.0746,0.0992,0.00817,0.228,0.197,126.069,138150,4
295,A$AP Ferg,Plain Jane REMIX (feat. Nicki Minaj),2YzmfPLqUx5CJOaw5ThsBV,73,0.791,0.839,11,-4.284,1,0.266,0.0588,6.26e-05,0.259,0.383,170.113,202636,4
296,G-Eazy,No Limit,2DQ1ITjI0YoLFzuADN1ZBW,71,0.838,0.771,1,-3.791,1,0.244,0.0117,0.0,0.0853,0.405,175.957,245387,4
297,Banda MS de Sergio Lizárraga,El Color de Tus Ojos,1l77YWrGUp3qX3NS1rz7lq,75,0.765,0.339,8,-8.965,1,0.0365,0.278,0.0,0.131,0.864,123.95,202560,4
298,Dylan Scott,My Girl,3izNaTiYdotdPL0Bs76JqO,67,0.652,0.719,1,-7.251,1,0.033,0.0353,0.0,0.108,0.24,94.969,197640,4
299,Lorde,Supercut,6K8VQ84MqhsoakN5MjrnVR,71,0.562,0.437,0,-10.229,1,0.052,0.219,2.18e-05,0.0806,0.15,124.852,277506,4
300,Axwell /\ Ingrosso,More Than You Know,6h5PAsRni4IRlxWr6uDPTP,80,0.646,0.741,5,-4.973,0,0.034,0.0275,0.0,0.312,0.571,123.077,203000,4
301,H.E.R.,Every Kind Of Way,0Aa3g9EQoPNt6PiKjaUeb7,68,0.416,0.298,7,-8.499,1,0.0442,0.635,2.16e-06,0.136,0.191,95.386,160173,4
302,Phoebe Bridgers,Scott Street,6Uwi2Qk3H7fM4b4W4ExrAp,71,0.508,0.417,10,-9.632,1,0.0296,0.77,0.0928,0.0887,0.483,134.944,305001,4
303,DJ BJ,Part IV,6fd3KzSD1SZqPT1bAVexfl,68,0.765,0.695,11,-4.939,0,0.0542,0.475,7.19e-06,0.205,0.195,117.972,114286,4
304,YoungBoy Never Broke Again,Untouchable,6xL9MJ2yt39HPPZPyGkRy8,67,0.768,0.79,1,-5.091,1,0.191,0.0754,1.79e-06,0.13,0.398,84.95,180706,4
