,artist_name,track_name,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
153,Morgan Wallen,Up Down (feat. Florida Georgia Line),3EWMoDIm6lzuR0zQKtuCJX,70,0.589,0.882,6,-3.039,1,0.035,0.0813,0.0,0.146,0.793,129.915,197253,4
154,Morgan Wallen,If I Know Me,03d8S7FBY2kIzhP0E7l4rn,70,0.777,0.604,8,-5.813,1,0.12,0.765,6.79e-05,0.11,0.672,99.934,157693,4
155,BlocBoy JB,Look Alive (feat. Drake),4qKcDkK6siZ7Jp1Jb4m0aL,74,0.922,0.581,10,-7.495,1,0.27,0.00104,5.86e-05,0.105,0.595,140.022,181263,4
156,Takeoff,Casper,1B4gJRq61xTs6r1O0Uq2iY,73,0.921,0.607,1,-7.397,1,0.209,0.525,1.12e-06,0.123,0.753,140.071,197079,4
157,Lauren Daigle,You Say,6Up545NUflOiXo8cEraH49,75,0.494,0.632,5,-6.89,1,0.0342,0.682,0.0,0.0869,0.0797,147.873,274693,4
158,Gucci Mane,Wake Up in the Sky,0QIjsbm2fh1cJ45XO9eGqq,75,0.8,0.578,4,-5.144,0,0.0485,0.00381,0.0,0.359,0.367,143.01,204665,4
159,Juice WRLD,Legends,1Knctxx9vGZxpZfF66BIEa,74,0.594,0.798,4,-5.244,1,0.0844,0.115,0.0,0.143,0.381,142.049,191840,4
160,Charlie Puth,Attention,5cF0dROlMOK5uNZtivgu50,83,0.775,0.613,3,-4.586,0,0.0542,0.109,2.33e-05,0.134,0.797,100.066,208787,4
161,Dean Lewis,Be Alright,3EPXxR3ImUwfayaurPi3cm,80,0.553,0.586,11,-6.319,1,0.0362,0.697,0.0,0.0813,0.443,126.684,196373,4
162,Lindsey Stirling,"You’re A Mean One, Mr. Grinch",6TXAjof8V0Gr4zFoY00zHR,71,0.567,0.695,9,-4.896,0,0.0559,0.134,0.0,0.177,0.424,107.934,166133,4
163,Mt. Joy,Silver Lining,0i5QVxsK3IvEDbUjTA64Li,71,0.541,0.616,0,-6.53,1,0.028,0.00114,1.09e-06,0.151,0.203,144.218,198600,4
164,Travis Scott,YOSEMITE,7lAK3oHbfEnvUQWosrMMpR,75,0.785,0.554,0,-6.571,1,0.0409,0.283,3.4e-06,0.116,0.144,128.047,150043,4
165,girl in red,i wanna be your girlfriend,5PjdC2gMATetx5xdnwGUu7,77,0.541,0.382,7,-14.323,1,0.035,0.0215,0.000836,0.304,0.343,155.901,204991,4
166,Bazzi,Mine,7uzmGiiJyRfuViKKK3lVmR,75,0.71,0.789,4,-3.874,1,0.0722,0.0161,2.77e-06,0.451,0.717,142.929,131064,4
167,SadBoyProlific,Dead and Cold,33LizV83s7z1gwtmLiKlmv,75,0.622,0.467,2,-9.889,0,0.568,0.872,2.15e-06,0.0931,0.716,87.967,89625,5
168,Lil Mosey,Noticed,7zLYKWcXnYeHHWidalz7rj,75,0.699,0.558,11,-7.622,1,0.0603,0.462,0.0,0.116,0.493,79.992,165000,4
169,Cardi B,Money,2GGMabyHXnJmjY6CXhhB2e,73,0.95,0.59,8,-6.508,0,0.29,0.00534,0.0,0.11,0.219,130.003,183527,4
170,Summer Walker,Session 32,2ktg2oZDyFAX3iY1QNkXl5,74,0.574,0.123,1,-13.959,1,0.196,0.894,0.00111,0.118,0.117,115.431,98027,3
171,Camila Cabello,Havana (feat. Young Thug),1rfofaqEpACxVEHIZBJe6W,80,0.765,0.523,2,-4.333,1,0.03,0.184,3.56e-05,0.132,0.394,104.988,217307,4
172,Dan + Shay,Speechless,3GJ4hzg4lrGwU51Y3VARbF,71,0.616,0.438,1,-5.968,1,0.0298,0.356,0.0,0.24,0.386,135.929,213387,4
173,Cheriimoya,"Living Life, In The Night",2kx5sQgmjYug0GiDh1a4sU,83,0.624,0.499,0,-9.962,0,0.0495,0.82,0.0,0.12,0.298,143.249,122517,4
174,Nio Garcia,Te Boté - Remix,3V8UKqhEK5zBkBb6d6ub8i,78,0.903,0.675,11,-3.445,0,0.214,0.542,1.28e-05,0.0595,0.442,96.507,417920,4
175,Luke Combs,Dive - Recorded At Sound Stage Nashville,2VWBdFsDJVGlRTdz4PvYwy,71,0.742,0.363,1,-8.188,1,0.0282,0.671,1.43e-06,0.145,0.351,130.921,260863,3
176,Dan + Shay,Tequila,42fw0rxRO2xbesF6mJfd4Y,71,0.489,0.581,11,-5.731,1,0.0281,0.0312,0.0,0.132,0.494,86.016,196747,4
177,Takeoff,Last Memory,1fvCggAYrW0VtCljtqv4h2,71,0.854,0.708,1,-5.805,0,0.244,0.175,0.0,0.241,0.172,118.032,162133,4
178,Teyana Taylor,Gonna Love Me,3nXrCAE44KlevAkQB2XWcN,73,0.514,0.506,10,-7.095,0,0.28,0.402,2.56e-05,0.191,0.312,88.044,166998,4
179,Diplo,Wish - Trippie Mix,6IpvkngH89cA3hhPC84Leg,71,0.561,0.832,9,-7.661,1,0.0717,0.232,0.0,0.107,0.666,93.991,176874,4
180,Alec Benjamin,If We Have Each Other,7pT6WSg4PCt4mr5ZFyUfsF,76,0.656,0.577,10,-5.566,0,0.0802,0.698,0.0,0.296,0.861,173.094,181522,4
181,Drake,Finesse,2WP8G2pdddDmnh1xbfKBOI,75,0.807,0.319,0,-8.152,0,0.0581,0.133,0.000338,0.101,0.299,94.992,182080,4
182,"Tyler, The Creator","You're A Mean One, Mr. Grinch",5xQskDSiHQeoebxoprn3HL,71,0.567,0.68,3,-6.254,0,0.0518,0.0621,0.0,0.519,0.429,89.987,108987,4
183,Travis Scott,ASTROTHUNDER,4MXhiYIRDMGAuvZc5IFTwC,74,0.7,0.46,4,-8.111,0,0.0661,0.142,4.81e-05,0.111,0.286,151.901,142969,4
184,Cardi B,Thru Your Phone,74cVJfmK18rhWnscIpGXjt,71,0.837,0.549,0,-5.722,1,0.167,0.17,0.0,0.057,0.209,121.954,188524,4
185,Mitski,A Pearl,7fd3aMiuwHWKsTdZafjOfZ,75,0.295,0.637,8,-4.043,1,0.0288,0.0496,0.0236,0.112,0.221,84.551,156146,4
186,Beach Bunny,Sports,77G0k1La0c5Dw8bAFANcyp,73,0.231,0.877,9,-5.278,1,0.0574,0.000653,0.026,0.0694,0.524,186.142,164165,4
187,Khalid,Love Lies (with Normani),45Egmo7icyopuzJN0oMEdk,75,0.708,0.648,6,-5.626,1,0.0449,0.0956,0.0,0.134,0.338,143.955,201707,4
188,Cardi B,Bodak Yellow,6KBYefIoo7KydImq1uUQlL,72,0.926,0.703,11,-6.337,0,0.103,0.0659,0.0,0.231,0.485,125.022,223713,4
189,Kodak Black,Calling My Spirit,2MShy1GSSgbmGUxADNIao5,70,0.91,0.366,1,-9.954,1,0.0941,0.0996,0.0,0.261,0.74,119.985,152000,4
190,Juice WRLD,Candles,1wa6QQsdSE3X2GbRljGpFk,71,0.715,0.574,7,-6.236,1,0.0817,0.373,0.0,0.174,0.337,157.0,183703,4
191,Ariana Grande,no tears left to cry,2qT1uLXPVPzGgFOx4jtEuo,78,0.699,0.713,9,-5.507,0,0.0594,0.04,3.11e-06,0.294,0.354,121.993,205920,4
192,Ella Mai,Trip,6CTWathupIiDs7U4InHnDA,74,0.477,0.61,11,-5.628,0,0.144,0.225,0.0,0.107,0.358,79.882,213993,4
193,Travis Scott,SKELETONS,6NMtzpDQBTOfJwMzgMX0zl,73,0.46,0.686,0,-5.948,0,0.0367,0.00146,0.0,0.375,0.252,148.054,145588,4
194,Eminem,Lucky You (feat. Joyner Lucas),60SdxE8apGAxMiRrpbmLY0,76,0.876,0.786,10,-4.884,0,0.306,0.0627,0.0,0.127,0.575,153.068,244679,4
195,Brett Eldredge,A Holly Jolly Christmas,1GpPsjjd4D1jsteGYpGGIN,75,0.681,0.474,7,-8.623,0,0.0423,0.621,1.24e-06,0.137,0.7,71.957,142840,4
196,Roddy Ricch,Down Below,4SWWe2OYC4mqf40Gc2RSdl,74,0.926,0.454,6,-9.932,1,0.0732,0.036,0.000422,0.0896,0.34,119.969,224002,4
197,JID,151 Rum,22WV03i2lBbwNVCE1g671p,71,0.756,0.867,7,-3.626,1,0.162,0.155,0.00285,0.33,0.666,129.983,156780,4
198,YNW Melly,Mama Cry,2fSW54bA6x2iWePU7rpCiP,73,0.543,0.492,7,-7.432,1,0.156,0.0739,0.0,0.11,0.107,220.099,231298,4
199,Lil Baby,"Never Recover (Lil Baby & Gunna, Drake)",6wWaVoUOzLQJHd3bWAUpdZ,71,0.753,0.686,1,-5.415,0,0.284,0.0677,0.0,0.193,0.886,132.055,194732,4
200,Manchester Orchestra,The Gold - Phoebe Bridgers Version,7qcXUzPwoxSBFxjTbNrV0B,73,0.299,0.399,10,-12.176,1,0.0376,0.816,0.00117,0.147,0.302,158.253,233227,3
201,Gunna,Top Off,0HCnj7pfrvshnocOJUFeit,72,0.906,0.395,1,-11.277,1,0.206,0.0103,0.000195,0.117,0.376,146.056,197420,4
202,John Legend,What Christmas Means to Me (feat. Stevie Wonder),4hnzXzE7JiU5QAZFF9OUsI,74,0.567,0.828,10,-4.513,1,0.0819,0.21,0.0,0.0928,0.845,170.055,160227,4
203,XXXTENTACION,NUMB,01TnVDiet1DFTsyWKUKovl,75,0.414,0.416,11,-8.024,0,0.0251,0.1,0.179,0.131,0.196,159.91,186268,4
204,Migos,MotorSport,4wFjTWCunQFKtukqrNijEt,73,0.904,0.518,2,-5.32,1,0.183,0.0305,0.0,0.325,0.188,137.996,303077,4
205,Jordan Davis,Slow Dance In A Parking Lot,6MBUUSIWCzaXW4q58Ktrv9,70,0.523,0.837,7,-4.494,1,0.0335,0.301,0.0,0.172,0.523,82.006,193929,4
206,Sonder,One Night Only,74fQgHleHZ4V7Gm1XYcGkj,71,0.874,0.402,4,-5.786,1,0.0691,0.263,0.00094,0.147,0.764,119.99,195910,4
207,"Tyler, The Creator",Potato Salad,1jzIJcHCXneHw7ojC6LXiF,72,0.538,0.612,2,-6.02,1,0.424,0.308,0.0,0.213,0.684,168.197,182493,4
208,Doja Cat,Wine Pon You (feat. Konshens),2s4AcE9n80mSHl87lp4gIm,75,0.797,0.444,9,-7.738,0,0.0411,0.304,0.00126,0.107,0.138,95.035,219000,4
209,The Plot In You,FEEL NOTHING,4xDwCYhobDehSBGUmd5H6Y,76,0.448,0.825,4,-5.307,0,0.0621,0.00353,0.0,0.108,0.226,144.17,216827,4
210,Juice WRLD,I'll Be Fine,0INehbMZOFPnaPBAjK97i3,71,0.523,0.678,8,-6.071,1,0.0692,0.000616,0.0,0.142,0.277,159.909,244194,4
211,Summer Walker,Girls Need Love,644rGY6maSElnKVsAg1gJj,74,0.645,0.418,6,-10.065,0,0.29,0.558,0.0003,0.562,0.123,96.963,140760,4
212,Bad Bunny,Amorfoda,68QcquxCS39cQGTsRrJWIR,79,0.749,0.418,9,-7.925,0,0.0587,0.985,0.000126,0.0832,0.307,147.887,153887,3
213,Ozuna,Solita,7rwX0O3RlxqqIjQM8evm5E,78,0.807,0.633,10,-6.016,0,0.0929,0.0564,0.0,0.107,0.325,138.038,311726,4
214,Los Ángeles Azules,Nunca Es Suficiente,63USmok1OioBzKuWGW9wAg,67,0.789,0.518,2,-5.417,0,0.0406,0.398,0.0,0.0891,0.78,94.001,266213,4
215,Gunna,Sold Out Dates (feat. Lil Baby),55WLWX71YkHt2tSucNIf1g,71,0.817,0.556,4,-7.178,0,0.14,0.469,0.0,0.131,0.314,126.991,166368,4
216,Lauren Daigle,Rescue,7r9kOxiNDnkAg5QKqtyjVk,72,0.293,0.237,6,-8.17,1,0.0284,0.78,0.0,0.11,0.108,92.935,215613,4
217,beabadoobee,Tired,6F5mZpEEjhsAW8UEqbIpz1,73,0.63,0.418,7,-7.111,0,0.0254,0.483,0.15,0.111,0.345,140.037,199515,4
218,A Boogie Wit da Hoodie,Demons and Angels (feat. Juice WRLD),3L19besdNQzd342qL78xqm,70,0.81,0.55,2,-7.46,0,0.17,0.0114,5.69e-06,0.107,0.183,76.503,214593,4
219,LANCO,Greatest Love Story,2yQZwi1P8AkkxxFhQ8rMEK,69,0.669,0.617,10,-8.72,1,0.057,0.401,0.0,0.119,0.621,147.992,222573,4
220,Yung Gravy,Mr. Clean,5GxnROd93Y7NGt2ci0TwBw,70,0.758,0.701,9,-6.053,1,0.162,0.685,6.22e-06,0.114,0.626,106.74,211150,4
221,Shoreline Mafia,Nun Major,18pwD0HrweX8oCgIkayRb4,69,0.79,0.518,8,-6.571,1,0.212,0.0936,0.0,0.357,0.487,97.986,151837,4
222,Billie Eilish,bitches broken hearts,5t3Vk8bRKylx4fjj7qlbib,75,0.778,0.422,0,-10.114,1,0.0482,0.921,0.00924,0.0958,0.187,120.033,176472,4
223,Migos,Narcos,0wbnC9AUenxp613TYaJsGK,72,0.936,0.585,0,-6.914,1,0.125,0.0142,0.0,0.132,0.242,124.991,255379,4
224,Baby Smoove,Losing My Mind,2JMW1iCKgPnSqbVVhHR6wI,68,0.73,0.44,1,-13.748,0,0.229,0.0867,0.0,0.104,0.077,94.982,182335,4
225,Travis Scott,STARGAZING,7wBJfHzpfI3032CSD7CE2m,75,0.487,0.789,8,-3.69,1,0.044,0.00947,4.05e-06,0.189,0.0564,150.007,270715,4
226,The 1975,It's Not Living (If It's Not With You),3TgMcrV32NUKjEG2ujn9eh,76,0.618,0.837,1,-5.338,1,0.0304,0.000254,0.000378,0.0618,0.526,121.227,248336,4
227,Dominic Fike,3 Nights,1tNJrcVe6gwLEiZCtprs1u,75,0.815,0.518,7,-6.594,0,0.0897,0.223,0.0,0.104,0.877,151.891,177667,4
228,Post Malone,92 Explorer,1D2L6MefbXon28PzIk9I3r,72,0.798,0.733,7,-4.811,0,0.0476,0.265,1.25e-06,0.114,0.861,146.046,211427,4
229,The 1975,Love It If We Made It,6WmIyn2fx1PKQ0XDpYj4VR,73,0.472,0.745,4,-5.297,1,0.0356,0.000607,2.74e-05,0.0957,0.0631,180.06,252926,4
230,Anne-Marie,2002,2BgEsaKNfHUdlh97KmvFyo,82,0.697,0.683,1,-2.881,0,0.117,0.0372,0.0,0.137,0.603,96.133,186987,4
231,Young Dolph,Major (feat. Key Glock),3Yt2ph8Ko0JBANpdawzSF2,68,0.907,0.651,6,-5.661,0,0.312,0.0111,0.000433,0.108,0.637,147.026,195547,4
232,Ski Mask The Slump God,Foot Fungus,3EikYy40GMSp8l5mDV6IQo,70,0.881,0.623,1,-9.662,1,0.119,0.257,1.5e-06,0.0964,0.745,88.953,129547,4
233,Lady Gaga,Always Remember Us This Way,2rbDhOo9Fh61Bbu23T2qCk,82,0.553,0.502,0,-5.972,1,0.0409,0.299,0.0,0.764,0.296,129.976,210200,4
234,XXXTENTACION,BAD!,22An65gG31JLf9n18qjdhZ,73,0.78,0.492,5,-3.4,0,0.0671,0.0643,0.0313,0.174,0.374,143.983,94246,4
235,Novo Amor,State Lines,7CoMBpPTwQi2wPT0U0Nr9b,74,0.509,0.31,9,-10.623,1,0.0313,0.959,0.229,0.0963,0.151,137.474,208653,3
236,Two Feet,I Feel Like I'm Drowning,3aauaXWRgwCMoykMbI0Jq1,78,0.717,0.577,8,-5.436,1,0.0491,0.708,0.00428,0.0899,0.235,104.927,185520,3
237,The Weeknd,Pray For Me (with Kendrick Lamar),77UjLW8j5UAGAGVGhR5oUK,75,0.735,0.677,2,-4.979,1,0.093,0.0762,2.17e-05,0.111,0.188,100.584,211440,4
238,Only The Family,Crazy Story,5i0eJv1DzuyhaYnro4wTKg,69,0.833,0.496,11,-8.827,1,0.436,0.00999,1.99e-05,0.126,0.148,156.932,146752,4
239,Joji,Will He,7wvwXi9Z66dcH5t202vVkN,74,0.618,0.217,10,-15.372,1,0.0515,0.836,0.000163,0.538,0.0872,116.014,202103,4
240,Mac Miller,Jet Fuel,2JmFRXaJrkAUD2cs6U20KG,70,0.791,0.557,7,-9.622,0,0.0698,0.54,0.0,0.103,0.284,119.973,345213,4
241,Luke Combs,Must've Never Met You,6ojicjDYUUoeE1tdSvfFo4,70,0.455,0.892,6,-3.218,1,0.0564,0.00951,0.0,0.143,0.641,75.218,198880,4
242,KIDS SEE GHOSTS,Reborn,4RVbK6cV0VqWdpCDcx3hiT,71,0.585,0.597,0,-7.499,1,0.037,0.339,0.0404,0.195,0.227,100.051,324674,4
243,Mac Miller,Hurt Feelings,5p7GiBZNL1afJJDUrOA6C8,71,0.69,0.462,8,-8.054,1,0.13,0.343,0.00218,0.113,0.325,157.655,245640,4
244,YoungBoy Never Broke Again,Slime Belief,2qGfZAgDe1pV2y5xJAhi6R,68,0.748,0.578,9,-5.72,1,0.194,0.257,0.0,0.13,0.166,140.016,192606,4
245,Drake,In My Feelings,2G7V7zsVDxg1yRsu7Ew9RJ,76,0.835,0.626,1,-5.833,1,0.125,0.0589,6e-05,0.396,0.35,91.03,217925,4
246,Jordan Davis,Take It From Me,3dCZm5HrG0jIXAHfNkg2H0,69,0.592,0.891,10,-3.144,1,0.0512,0.0267,0.0,0.352,0.674,99.983,174255,4
247,"Dream, Ivory",welcome and goodbye,00RLNHc2jkEjUoCUlFgPVT,71,0.584,0.717,0,-5.175,0,0.0266,0.0194,0.756,0.0739,0.659,140.031,140643,4
248,Shoreline Mafia,"Bands (feat. OhGeesy, Fenix Flexin & Master Kato)",1n8wr8tRHs5jmBxNWXedcn,70,0.9,0.385,1,-12.189,0,0.435,0.371,0.0,0.142,0.488,99.964,174336,4
249,Trippie Redd,Topanga,5aXgz1oKK8Q9z9xvTmSnrO,69,0.755,0.615,4,-8.245,1,0.0454,0.00587,1.75e-06,0.109,0.039,105.955,215364,4
250,Juice WRLD,I'm Still,19m3E0nMZobyA93AxMXC32,70,0.631,0.672,11,-4.583,1,0.0347,0.0811,0.0,0.154,0.282,119.948,192859,4
251,Juice WRLD,Scared Of Love,49QVOdWgGagzLrThkIqtK6,71,0.642,0.562,11,-4.869,0,0.0812,0.032,0.0,0.168,0.177,158.001,170539,4
252,Jordan Davis,Singles You Up,4LiMQ6G9n84rDUBs9wtwz6,69,0.491,0.907,7,-3.594,1,0.0481,0.0491,0.0,0.242,0.631,199.943,182667,4
253,$uicideboy$,Coma,73hmZZ7HyLgUQj2DaybfBb,69,0.689,0.781,8,-4.97,1,0.052,0.0178,0.00226,0.618,0.562,119.939,137772,4
254,The Weeknd,Wasted Times,7DKS0rX27cCEPsK0R6tFWS,75,0.56,0.678,10,-6.167,0,0.0581,0.61,1.42e-05,0.111,0.29,122.585,220293,4
255,The Weeknd,Try Me,4ppTAJUbNXELZcoUaL90wo,76,0.456,0.679,8,-5.778,0,0.064,0.596,0.000573,0.129,0.107,92.026,221107,4
256,The Weeknd,Hurt You,6QdnKD1zwEgyOWtkrdzlOF,76,0.476,0.718,5,-7.227,0,0.149,0.263,0.00261,0.109,0.361,183.932,230027,4
257,I DONT KNOW HOW BUT THEY FOUND ME,Choke,37mfTcSlX60JtAvAETytGs,71,0.516,0.85,4,-3.909,0,0.0706,0.00139,0.0,0.296,0.583,120.324,195717,4
258,John Legend,Bring Me Love,5MknXpAUgINT11lxoobaJK,75,0.505,0.86,2,-6.276,1,0.425,0.198,0.0,0.125,0.576,191.535,199547,4
259,A Boogie Wit da Hoodie,Love Drugs and Sex,1Gno5IBUHh6vUKp4nxu2Yd,69,0.762,0.553,5,-7.207,0,0.112,0.55,0.0,0.115,0.773,119.973,157863,4
260,Cory Asbury,Reckless Love,0rH0mprtecH3grD9HFM5AD,70,0.572,0.685,6,-7.29,1,0.0356,0.0291,0.0,0.0963,0.232,110.698,333386,4
261,Bad Bunny,Otra Noche en Miami,4vCAzANUWDE24URV6wQ4ra,79,0.514,0.646,1,-8.833,1,0.275,0.197,2.3e-05,0.0958,0.297,88.661,233128,4
262,Queen Naija,Medicine,4lFfMRH0YH4pW5gczTDbNC,68,0.741,0.37,8,-8.437,0,0.324,0.24,0.0,0.118,0.13,116.06,219136,4
263,Clairo,4EVER,5mIOsPuQdXchVY0jB5NO9Q,71,0.75,0.585,9,-7.576,0,0.0285,0.049,0.00552,0.155,0.584,102.331,159595,4
264,Mac Miller,Ladders,39NDBdU5Xkm5pCFGa5kZtI,72,0.802,0.463,8,-8.379,1,0.162,0.236,0.00531,0.105,0.291,103.961,287040,4
265,Sia,Candy Cane Lane,4KevTcBXEIYxXVyPE78XXm,74,0.589,0.91,1,-4.206,0,0.0623,0.00366,4.87e-05,0.0843,0.394,130.017,212387,4
266,Jay Rock,"King's Dead (with Kendrick Lamar, Future & James Blake)",51rXHuKN8Loc4sUlKPODgH,71,0.645,0.705,1,-5.008,1,0.299,0.000813,0.0,0.128,0.376,137.133,229670,4
267,Cody Jinks,Must Be The Whiskey,6VChAU4QENeLwf3OaHBJxC,67,0.546,0.786,3,-5.06,0,0.0401,0.0915,8.67e-05,0.168,0.679,126.003,205333,4
268,5 Seconds of Summer,Ghost Of You,1MhXdlCQPnO56T57MfmaRm,76,0.458,0.561,10,-4.819,1,0.0269,0.0965,0.0,0.156,0.206,149.875,197411,3
269,Leon Bridges,Beyond,1Omt5bfz1tZUCqd26HxbS0,72,0.581,0.687,6,-5.4,1,0.105,0.229,0.0,0.109,0.187,76.014,240600,4
270,Jeremy Zucker,all the kids are depressed,75ls0gurX68lUmMjE7QcsE,76,0.773,0.437,9,-8.281,1,0.0963,0.836,2.42e-05,0.544,0.707,103.861,169973,4
271,XXXTENTACION,Floor 555,6r7ULK6c5CLVvImjTIztl1,72,0.695,0.686,9,-8.147,0,0.0478,0.000424,0.0023,0.365,0.354,105.219,93447,4
272,Luke Combs,"Houston, We Got a Problem",6guWjUuNYziyNXgjFo1IpF,69,0.521,0.762,9,-5.059,1,0.0362,0.0961,6.15e-06,0.395,0.486,143.866,191987,4
273,Jacquees,B.E.D.,1B6TmCvKjC4dopBohVW51x,72,0.739,0.536,1,-6.501,1,0.0587,0.00368,0.0,0.0968,0.193,122.022,236147,4
274,Strawberry Guy,F Song,4z9KVNX4hmk672SJfhtQNz,72,0.236,0.511,0,-10.788,0,0.0442,0.407,0.281,0.346,0.227,80.973,224655,4
275,Rich The Kid,Plug Walk,1ZAyjvIk9YiD76yYy0TEG6,71,0.876,0.519,11,-6.531,1,0.143,0.202,0.0,0.108,0.158,94.981,175230,4
276,Travis Scott,NO BYSTANDERS,6OaVWaGfhXn70ZJfdVcabn,72,0.731,0.811,1,-3.225,1,0.0712,0.0204,0.0,0.411,0.426,147.045,218284,4
277,Jeremy Zucker,comethru,18uwL0vNUanqZH0ro2QcOP,79,0.795,0.178,0,-11.991,1,0.0574,0.607,0.0,0.623,0.608,93.982,181613,4
278,Juice WRLD,End Of The Road,24BNgrtp6Fag4M5BQPEgsV,70,0.373,0.717,1,-5.833,0,0.083,0.0568,0.0,0.114,0.293,109.977,162981,5
279,Halsey,Without Me,5p7ujcrUXASCNwRaWNHR1C,77,0.752,0.488,6,-7.05,1,0.0705,0.297,9.11e-06,0.0936,0.533,136.041,201661,4
280,Drake,Mob Ties,7rC5Pl8rQSX4myONQHYPBK,71,0.754,0.575,4,-8.393,0,0.0682,0.045,0.00131,0.276,0.491,86.009,205147,4
281,Khalid,OTW,6Hgh47WXVKtXN5zGOu0hjI,73,0.652,0.678,2,-6.183,1,0.0541,0.183,3.26e-05,0.106,0.28,72.989,263014,4
282,Lil Peep,Life is Beautiful,5rYpwP1dHWGVMrSZbTmt3e,73,0.533,0.638,10,-9.411,1,0.0636,0.0385,0.000932,0.0758,0.324,135.056,207587,4
283,Only The Family,No Auto Durk,4VcPtoOpK3oBMDZJ9Ptp9f,68,0.765,0.553,11,-7.116,0,0.358,0.00822,0.0,0.206,0.565,154.971,184258,4
284,Diplo,Wish,7lxOjQyVsHQ8toQeT7IgCc,67,0.57,0.903,9,-4.835,1,0.0905,0.0748,0.0,0.199,0.603,93.943,175273,4
285,Teddy Hyde,Sex with a Ghost,1Y2583xYzwiEXDetAB7H1Q,71,0.48,0.329,11,-12.487,0,0.0329,0.874,0.00165,0.244,0.385,80.375,240230,4
286,Mac Miller,What's the Use?,2dgrYdgguVZKeCsrVb9XEs,71,0.759,0.492,1,-10.338,0,0.12,0.736,0.00989,0.107,0.561,104.974,288640,4
287,Freddie Dredd,Killin' On Demand,2qOfyyZc41LfQ63U9p3GVV,72,0.886,0.741,10,-5.043,1,0.0682,0.00254,0.000134,0.151,0.95,140.024,129196,4
288,Imagine Dragons,Bad Liar,2RSHsoi04658QL5xgQVov3,81,0.383,0.637,3,-6.993,1,0.0703,0.0722,0.0,0.368,0.0827,177.913,260773,4
289,girl in red,girls,04OSnqlwlBJMvidYccraVz,73,0.518,0.447,5,-14.461,1,0.0338,0.23,0.0426,0.171,0.792,150.059,198400,4
290,Jay Rock,Wow Freestyle (feat. Kendrick Lamar),0gV5B7zmJkS1aaH9APokrH,70,0.782,0.633,8,-4.644,1,0.341,0.0355,0.0,0.0615,0.749,150.055,175213,4
291,Anuel AA,Ella Quiere Beber - Remix,3f5lA8nnc4YYF1qf78WpHw,77,0.75,0.665,8,-3.083,1,0.124,0.265,0.0,0.0515,0.697,95.239,219357,4
292,Peach Pit,Alrighty Aphrodite,6OiRh4kttAs1YWglvTcYkB,70,0.534,0.724,6,-4.675,0,0.0495,0.00605,0.0929,0.108,0.503,81.846,207813,4
293,Masego,Tadow,51rPRW8NjxZoWPPjnRGzHw,75,0.704,0.487,9,-6.407,0,0.0604,0.669,8.64e-05,0.111,0.313,121.726,301893,4
294,Marshmello,Spotlight,6VrCmhRBFnuGKmtNfk4jDs,73,0.546,0.822,7,-4.483,1,0.151,0.0145,0.0,0.742,0.615,150.06,177600,4
295,Twenty One Pilots,Chlorine,23OXdR7YuUBVWh5hSnYJau,75,0.609,0.674,10,-7.388,0,0.0548,0.0735,0.06,0.345,0.315,90.009,324467,4
296,BETWEEN FRIENDS,affection,4LyIHEDbAWDeKV0JbVZae9,71,0.394,0.565,2,-7.264,1,0.126,0.518,1.68e-06,0.0853,0.308,90.773,235226,4
297,Alec Benjamin,If I Killed Someone For You,0WHi11uzahqpEtPGYCW6oQ,73,0.514,0.605,7,-5.363,1,0.0337,0.774,2.91e-06,0.121,0.409,120.894,185123,4
298,Cardi B,Be Careful,2Yl4OmDby9iitgNWZPwxkd,69,0.82,0.568,6,-8.23,0,0.411,0.0256,0.0,0.0952,0.535,152.279,210787,4
299,J. Cole,KOD,7yotKA30dwTKNEGomV9ZsI,69,0.823,0.783,0,-6.274,1,0.154,0.21,0.0,0.113,0.199,141.882,191437,4
300,Eminem,Killshot,1jo3TwNGCXfNdB5uba3ZVv,72,0.893,0.651,0,-8.647,0,0.367,0.0995,0.0,0.371,0.6,105.835,253580,4
301,Conan Gray,Lookalike,4K3gM7kzX4POAfrs71HomN,73,0.434,0.302,10,-10.117,1,0.0378,0.766,7.63e-06,0.149,0.173,121.645,220867,4
302,YoungBoy Never Broke Again,Through the Storm,7bOlOJHn9IOaXX7IwaK905,67,0.881,0.581,5,-5.162,1,0.0901,0.631,0.0,0.0986,0.876,78.508,163567,4
303,Baby Keem,Baby Keem,6Hmc5Afutf4hcrjnBYNidS,68,0.929,0.653,9,-4.594,1,0.268,0.00166,7.71e-06,0.585,0.525,140.065,127864,4
304,Matt Maltese,As the World Caves In,3NM41PVVUr0ceootKAtkAj,71,0.327,0.449,10,-5.362,1,0.034,0.369,0.00444,0.22,0.179,123.969,218755,4
305,Playboi Carti,FlatBed Freestyle,5nayhWICkQGMTkisxVMbRw,70,0.755,0.552,9,-5.604,1,0.288,0.0967,0.0,0.158,0.402,153.157,193973,4
306,The Marías,Cariño,55DyBUkjebkcYhDGfEXitR,70,0.647,0.385,0,-13.717,0,0.0295,0.402,0.0569,0.117,0.66,113.982,258714,4
