,artist_name,track_name,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
149,Trippie Redd,Miss The Rage (feat. Playboi Carti),5gZYpjakt37G3c58FKcQwJ,75,0.581,0.877,8,-4.938,1,0.114,0.0151,0.0,0.826,0.353,77.006,236883,4
150,Taylor Swift,Nothing New (feat. Phoebe Bridgers) (Taylor’s Version) (From The Vault),01K4zKU104LyJ8gMb7227B,75,0.606,0.377,0,-9.455,1,0.0275,0.817,0.0,0.154,0.446,101.96,258813,4
151,Måneskin,I WANNA BE YOUR SLAVE,4pt5fDVTg5GhEvEtlz9dKk,83,0.75,0.608,1,-4.008,1,0.0387,0.00165,0.0,0.178,0.958,132.507,173347,4
152,Ryan Mack,Overwhelmed (Ryan Mack Remix),03eyNjBM2mpx28H6kdaufN,78,0.658,0.445,0,-8.749,0,0.154,0.161,0.0,0.0845,0.513,174.111,103240,4
153,Tai Verdes,A-O-K,1sx0XsWUusUoPstbvokZjP,76,0.731,0.626,11,-6.919,1,0.0805,0.125,0.0,0.183,0.862,82.488,173640,4
154,Post Malone,Motley Crew,40uMIn2zJLAQhNXghRjBed,77,0.797,0.631,3,-3.818,0,0.0786,0.0904,3.71e-06,0.0998,0.288,129.915,184213,4
155,Rebzyyx,all I want is you,7lOvJBqH38ZY59eLU7bioq,77,0.46,0.999,11,-1.307,1,0.325,0.112,0.0,0.245,0.779,145.911,151415,4
156,Lainey Wilson,Things A Man Oughta Know,5QS8PNEWbqTEZyQ6e9ZbJf,71,0.659,0.683,3,-5.623,1,0.0312,0.513,4.93e-06,0.133,0.397,139.931,203373,4
157,TALK,Run Away to Mars,6G1Mz5yMgn0ydOlIvTrZ65,77,0.554,0.38,9,-10.666,1,0.0314,0.526,0.0,0.213,0.284,118.925,213754,4
158,Trippie Redd,Rich MF (feat. Polo G & Lil Durk),6cUHiQEECDl5m3WFGQ1GCR,72,0.756,0.698,6,-5.464,1,0.178,0.0849,0.0,0.221,0.66,77.497,247714,4
159,PinkPantheress,Break it off - Bonus,78ul3D77noQsYjSwvwiPU1,75,0.552,0.904,11,-4.891,0,0.114,0.0027,8.85e-06,0.0786,0.746,171.788,96133,4
160,SXMPRA,COWBELL WARRIOR!,5YVNmwohNrDoo4f8EQ5htK,79,0.747,0.801,2,-5.826,1,0.334,0.0287,2.97e-05,0.441,0.707,167.077,149461,4
161,siouxxie sixxsta,masquerade,0RYHqnmtNRfbYxP6Dn8Vse,76,0.608,0.792,9,-5.721,1,0.0355,0.000674,0.653,0.252,0.611,161.104,144536,4
162,Stephanie Beatriz,The Family Madrigal,4b1yxSdlumA8N4fEk4UOZp,74,0.594,0.628,1,-6.345,1,0.359,0.12,0.0,0.0582,0.556,141.391,257213,4
163,J. Cole,a m a r i,2cnKST6T9qUo2i907lm8zX,74,0.725,0.713,4,-6.173,0,0.187,0.127,0.0,0.617,0.207,65.988,148421,4
164,YBN Nahmir,Opp Stoppa,4l8CIibQf8cVk5BcrquSiD,72,0.821,0.304,0,-6.576,1,0.114,0.0175,0.0,0.118,0.217,78.089,65046,4
165,Nature Of Sweden,Slumber Rain,2pUhY7tWx8egpw2qn84iSi,74,0.161,1.0,10,-17.037,0,0.0419,0.914,0.881,0.943,1e-05,81.756,146000,3
166,Parmalee,Take My Name,2afB4eV1KWBqLqFqME6PTh,71,0.559,0.66,7,-4.143,1,0.0512,0.222,0.0,0.193,0.574,163.957,157907,4
167,Nardo Wick,"Who Want Smoke?? (feat. G Herbo, Lil Durk & 21 Savage)",7ACW7VpgoKmfM1sKo15UhX,71,0.748,0.713,6,-6.399,1,0.355,0.00496,0.0,0.245,0.482,75.591,279573,4
168,Drake,No Friends In The Industry,2tUL6dZf1mywCj5WvCPZw6,74,0.84,0.744,1,-4.751,1,0.113,0.0181,0.0,0.629,0.171,83.737,204347,4
169,Young Stoner Life,Solid (feat. Drake),6rTInqW3YECMkQsBEHw4sd,74,0.887,0.485,11,-9.358,0,0.2,0.0392,0.0,0.141,0.328,125.987,215693,4
170,Tory Lanez,Lavender Sunflower,1au2UduxcvHfa0fZS3Szci,75,0.607,0.735,4,-6.065,0,0.095,0.253,0.0,0.11,0.964,88.894,151967,4
171,Lana Del Rey,Dealer,7iqQz931tn59mK6IZ3knRx,75,0.602,0.59,0,-6.346,0,0.0279,0.318,0.000166,0.104,0.381,130.08,274293,4
172,Rod Wave,Tombstone,3zc8VZEpM1onYV4FWGdFvm,70,0.55,0.637,8,-5.212,1,0.163,0.597,0.0,0.129,0.535,84.448,160078,4
173,Amaarae,SAD GIRLZ LUV MONEY Remix (feat. Kali Uchis and Moliy),09gysnJpfQ3ublBmJDfcEC,79,0.87,0.523,1,-8.052,0,0.0602,0.433,2.07e-05,0.113,0.319,110.02,204764,4
174,Moneybagg Yo,Time Today,0YrKSfpvflYnLSBd4Jtu6J,70,0.912,0.608,1,-7.686,1,0.397,0.0458,0.0,0.248,0.327,136.994,136900,4
175,Kay Flock,PSA,6T5i0o62ZyfHRRHHihYJ1n,73,0.872,0.77,1,-6.722,1,0.538,0.0591,0.0,0.0663,0.817,147.061,113600,4
176,Lil Peep,your favorite dress,186bb3vDk1yzNK5u3e7h7O,75,0.494,0.628,7,-7.615,1,0.0541,0.0814,0.0,0.111,0.101,129.966,177387,3
177,SleazyWorld Go,Sleazy Flow,5mt882Eqx22RwFOTE01jS8,70,0.825,0.234,9,-14.202,1,0.495,0.235,9.54e-06,0.0696,0.18,77.487,111484,4
178,Jackson Dean,Don't Come Lookin',1vscizuuPwkwC1cc5N5KQV,70,0.529,0.858,9,-6.015,1,0.0536,0.0115,2.91e-05,0.345,0.676,156.129,187957,4
179,Los Gemelos De Sinaloa,Si Me Ven,5SkLd0qWWqYtv3Ry0dIyIh,74,0.767,0.666,7,-4.951,1,0.13,0.427,3.71e-06,0.243,0.532,111.879,174432,1
180,Scotty McCreery,It Matters To Her,4aSRUXfKuBbmje0eXNukuL,70,0.516,0.752,7,-5.09,1,0.0333,0.00528,3.78e-05,0.251,0.482,105.007,171880,4
181,KSLV Noh,Disaster,0PGAJ37n4O2AslZosr1YGx,80,0.824,0.613,0,-6.043,1,0.094,0.0158,0.348,0.159,0.511,117.051,84138,4
182,Nardo Wick,Wicked Freestyle,4xl69qYIDxUIACXSeRkXOY,71,0.661,0.511,10,-9.561,0,0.304,0.00277,0.0,0.608,0.4,149.046,167627,4
183,Polo G,Bad Man (Smooth Criminal),62l3NSQPUxvcwwzKUmysrE,72,0.882,0.662,0,-6.382,1,0.242,0.0124,0.0,0.106,0.57,120.034,106000,4
184,Laufey,Let You Break My Heart Again,709p9UGPAuyImWf1Z3vjRo,75,0.299,0.142,2,-15.134,1,0.0369,0.965,0.113,0.111,0.123,76.748,269067,4
185,Oliver Tree,Life Goes On,0eu4C55hL6x29mmeAjytzC,80,0.7,0.49,0,-5.187,1,0.076,0.186,0.0,0.117,0.569,79.982,161803,4
186,Morgan Wallen,Dangerous,1MX19fnaW1OUQoglWTYaOo,70,0.635,0.772,7,-4.825,1,0.0279,0.216,0.0,0.285,0.948,119.017,147893,4
187,Maroon 5,Payphone,1LmN9SSHISbtp9LoaR5ZVJ,71,0.739,0.756,4,-4.828,1,0.0394,0.0136,0.0,0.37,0.523,110.028,231387,4
188,Taylor Swift,I Bet You Think About Me (feat. Chris Stapleton) (Taylor’s Version) (From The Vault),4CkgMiMqZ5JzW9iYXSTMTL,74,0.391,0.715,0,-4.516,1,0.0495,0.167,0.0,0.183,0.473,149.654,285107,3
189,DaBaby,Ball If I Want To,0cu0rhnlCnJ7JIeHRiLpj3,73,0.902,0.669,1,-5.049,1,0.457,0.161,0.0,0.0728,0.628,139.949,112547,4
190,Morgan Wallen,Warning,64SCQtbRtmO28ks1QhS3w5,70,0.633,0.664,10,-5.037,1,0.0294,0.46,0.0,0.108,0.268,115.058,156747,4
191,Edgardo Nuñez,El Ruddy,0vNtFN67TIMgDokyyuUUwA,77,0.736,0.593,7,-9.364,1,0.184,0.117,2.5e-06,0.189,0.785,114.196,183595,1
192,Masked Wolf,Astronaut In The Ocean,3Ofmpyhv5UAQ70mENzB277,78,0.778,0.695,4,-6.865,0,0.0913,0.175,0.0,0.15,0.472,149.996,132780,4
193,$uicideboy$,Avalon,7CxFWAnQ8eqiRL4W12Xzb6,71,0.877,0.6,2,-4.577,1,0.0813,0.021,5.38e-05,0.244,0.176,149.996,140859,4
194,Eslabon Armado,Regresa Mami,7bGwqRNetDyNOFDWJN8gvm,73,0.571,0.271,7,-12.231,1,0.0528,0.533,1.34e-06,0.0994,0.753,122.004,214627,5
195,Hensonn,Sahara,6nqdgUTiWt4JbABDurkxMI,81,0.615,0.521,2,-9.488,1,0.0318,0.146,0.772,0.11,0.045,115.016,171385,4
196,Juice WRLD,Bad Boy (with Young Thug),43CIWpJaJHRcI4mUSjqgc2,72,0.697,0.674,1,-6.326,1,0.0533,0.00215,0.0,0.138,0.198,81.535,157355,4
197,Bailey Zimmerman,Never Comin' Home,4hEA25qUMn3camHI87UhiI,70,0.556,0.59,10,-6.846,1,0.029,0.25,0.0,0.109,0.573,143.972,194271,4
198,Megan Thee Stallion,Megan's Piano,4HyVMzg0sUQsdOxRvSO8Ka,71,0.953,0.621,11,-7.565,1,0.154,0.00799,4.87e-06,0.307,0.378,132.063,113430,4
199,Ashe,Moral of the Story,69HzZ3ti9DLwb0GdWCGYSo,78,0.569,0.403,10,-8.618,1,0.0439,0.593,4.49e-06,0.102,0.269,119.819,201017,4
200,Kanye West,Hurricane,6Hfu9sc7jvv6coyy2LlzBF,74,0.587,0.561,0,-6.569,1,0.146,0.0466,0.0,0.109,0.351,80.009,243187,4
201,Calibre 50,A La Antigüita,798ahLNEcoFER7Vywg1FMT,80,0.651,0.726,8,-4.144,1,0.0539,0.382,0.0,0.0535,0.963,179.99,156267,3
202,YBN Nahmir,Opp Stoppa (feat. 21 Savage),78p1rF7xx1snnaKxtUzBHn,71,0.829,0.343,0,-4.962,1,0.0982,0.00718,0.0,0.172,0.309,78.061,135418,4
203,Black Gryph0n,Insane,5flerg6aEao2VayZezVlgu,75,0.716,0.712,4,-5.826,0,0.144,0.193,0.0,0.823,0.797,104.899,159714,4
204,Fuerza Regida,Los Mire Con Talento,1trAoZKkvVjuuQpUzTI6KV,75,0.54,0.549,2,-6.612,1,0.293,0.394,0.0,0.103,0.628,184.414,163000,3
205,Taylor Swift,Red (Taylor's Version),4OAuvHryIVv4kMDNSLuPt6,76,0.516,0.777,1,-4.908,0,0.0375,0.00108,1.62e-06,0.0761,0.408,125.047,223093,4
206,Los Del Limit,Amor Fugaz,4O2bxKTnK9En7OPw8kGDDF,75,0.587,0.411,8,-8.758,1,0.0475,0.185,0.0,0.273,0.53,140.277,175125,4
207,grentperez,Cherry Wine,5o5WaO9pzPhXSGIrTIYVce,74,0.74,0.563,11,-7.016,0,0.04,0.34,0.0,0.0824,0.577,104.958,173286,4
208,Benson Boone,GHOST TOWN,135Lf4Q0CzlMNfOxbEUsLH,79,0.391,0.335,0,-10.064,1,0.0763,0.389,0.0,0.102,0.116,174.185,193733,3
209,LISA,MONEY,7hU3IHwjX150XLoTVmjD0q,79,0.831,0.554,1,-9.998,0,0.218,0.161,6.12e-05,0.152,0.396,140.026,168228,4
210,Billie Eilish,Halley's Comet,5XsAal7ZcWg1I5T4NcRjkv,75,0.403,0.159,1,-16.728,0,0.104,0.961,0.0121,0.34,0.0381,72.38,234761,4
211,Russell Dickerson,She Likes It (feat. Jake Scott),6VVqPBFZIbcmv14zNfOc13,70,0.79,0.325,4,-11.689,1,0.127,0.509,0.0,0.155,0.539,126.877,163311,4
212,Grupo Los de la O,Fuga Pa Cali 2,5IdyvWCaUa7AgTxMsFj0wB,81,0.743,0.89,7,-5.451,0,0.0837,0.366,0.0,0.0966,0.809,107.635,196864,4
213,Clairo,Amoeba,0HAqq2GcQKyi3s87GuN7jU,72,0.739,0.491,6,-11.515,1,0.027,0.791,0.0366,0.1,0.707,111.008,228922,4
214,Mike Sherm,Baby,0JpexR4X82horswlU2LFsq,68,0.968,0.423,1,-12.353,1,0.392,0.00224,0.0,0.114,0.349,105.989,126587,4
215,Tiësto,Don't Be Shy,0bI7K9Becu2dtXK1Q3cZNB,84,0.77,0.787,11,-3.748,0,0.0583,0.198,0.0,0.262,0.513,119.986,140500,4
216,Rod Wave,By Your Side,2AaJeBEq3WLcfFW1y8svDf,69,0.649,0.508,8,-10.232,1,0.0959,0.0345,3.59e-05,0.0736,0.405,157.975,194051,4
217,Ashe,Till Forever Falls Apart,4x5YzxjrF9wvIIXJV7TveC,74,0.346,0.501,2,-6.939,1,0.0364,0.421,0.0,0.0657,0.299,99.855,222927,4
218,Rvssian,Nostálgico,2BEcap3xJtmiPaHKyfQi4e,80,0.734,0.846,9,-3.425,0,0.0489,0.166,1.74e-06,0.235,0.604,98.026,209884,4
219,Dierks Bentley,Beers On Me,19ZzEzb4BVK1wVO4brrmZz,70,0.59,0.846,4,-4.251,1,0.0396,0.182,0.0,0.53,0.733,146.028,174681,4
220,Yeat,Turban,4aMxs74PXoQg2SLgjypcvb,71,0.669,0.682,1,-7.974,1,0.293,0.00165,0.0116,0.339,0.345,148.153,155742,4
221,Taylor Swift,Love Story (Taylor’s Version),6YvqWjhGD8mB5QXcbcUKtx,77,0.627,0.792,2,-4.311,1,0.031,0.13,3.97e-06,0.0845,0.415,119.054,235767,4
222,Kane Brown,Memory,34chhNX59Wo9HMFCsI3K8Y,72,0.434,0.889,9,-5.684,1,0.0509,0.395,0.0,0.273,0.845,113.326,153338,5
223,NLE Choppa,Final Warning,3LVcKphzONOdQ2EATazlZq,71,0.847,0.912,11,-3.129,1,0.257,0.0781,0.0,0.142,0.88,81.486,156895,4
224,Ashnikko,Slumber Party (feat. Princess Nokia),11ZulcYY4lowvcQm4oe3VJ,75,0.964,0.398,11,-8.981,0,0.0795,0.00151,3.95e-05,0.101,0.563,105.012,178405,4
225,Chase Matthew,County Line,1V8LJmUEAleAHmBUaD0ZFI,69,0.536,0.772,3,-6.027,0,0.0339,0.206,0.0,0.163,0.423,134.019,208209,4
226,Tyler Braden,Try Losing One,6mDokQBBmkDhu7uDEFhyQ7,69,0.455,0.4,2,-7.749,1,0.0293,0.546,0.0,0.0971,0.103,139.828,219640,4
227,DaBaby,Masterpiece,26UxwWl9xCb83OynXELJcL,70,0.781,0.726,0,-4.213,1,0.0836,0.0299,0.0,0.093,0.436,139.988,181714,4
228,Baby Keem,vent,1ITpqT1kDATCtMBwOK7sYn,72,0.896,0.377,9,-5.502,1,0.0935,0.0123,1.43e-06,0.115,0.255,113.886,136573,4
229,Sleepy Hallow,Basketball Dreams (Intro),0TYq1cxJXPGGjO0bYHDH2L,73,0.587,0.282,6,-11.902,0,0.308,0.947,0.0,0.11,0.53,188.37,91924,4
230,Young Thug,Bubbly (with Drake & Travis Scott),4KDNRh9Oor80z3XIxdWlui,72,0.91,0.585,11,-7.572,0,0.257,0.0536,0.0,0.127,0.599,129.011,165067,4
231,PinkPantheress,Attracted To You,4fPjI40ElIwJQ4DJJxSCOe,72,0.727,0.58,6,-11.094,1,0.192,0.0372,0.00377,0.0596,0.75,114.21,67638,4
232,Olivia Rodrigo,hope ur ok,1zejeOnykpCoyVSit6Bwp3,75,0.443,0.298,0,-12.181,1,0.0644,0.388,1e-05,0.103,0.172,77.253,209560,4
233,Gera MX,Botella Tras Botella,2MnLkFqY9Rpg9s3Zv6ZJdK,80,0.727,0.546,0,-4.572,1,0.0437,0.656,0.0,0.122,0.69,106.891,197333,4
234,Hotel Ugly,Stevie Doesn't Wonder,7BgyWwbbybJr2IbQoI1gzH,72,0.534,0.288,10,-13.232,0,0.0331,0.195,5.21e-05,0.182,0.516,139.922,164571,4
235,Saweetie,Best Friend (feat. Doja Cat),2etHQJxIbV0soyPhelVs9Y,73,0.84,0.766,4,-4.12,1,0.136,0.00302,3.61e-06,0.0684,0.402,94.018,155884,4
236,Ivan Cornejo,Estás en Mí Pasado,6ztAOF9gzTWhF4IHW0Sclj,69,0.676,0.486,11,-9.403,0,0.0257,0.04,0.000367,0.39,0.363,100.974,237781,3
237,Rauw Alejandro,Todo De Ti,4fSIb4hdOQ151TILNsSEaF,82,0.78,0.718,3,-3.605,0,0.0506,0.31,0.000163,0.0932,0.342,127.949,199604,4
238,AJR,Way Less Sad,6g3XrmNrWVa33dZuxIhMbF,67,0.701,0.547,2,-8.238,1,0.0483,0.00843,0.0,0.0987,0.4,140.015,206108,4
239,Travis Scott,Goosebumps - Remix,5uEYRdEIh9Bo4fpjDd4Na9,81,0.841,0.593,1,-7.846,1,0.0379,0.418,0.0,0.124,0.808,124.917,162803,4
240,Marca MP,Ya Acabo,4H3t8C59tXjKf1R2iKtc5M,77,0.673,0.326,0,-7.481,1,0.0348,0.696,3.73e-06,0.103,0.672,133.309,189408,4
241,Kelly Clarkson,Christmas Isn't Canceled (Just You),4zHDuDQx8dcWVmVVtyIzRO,71,0.58,0.789,1,-4.918,0,0.0457,0.0429,0.0,0.146,0.572,139.901,231549,4
242,Sarah Cothran,As the World Caves In,2xXNLutYAOELYVObYb1C1S,75,0.422,0.25,0,-6.836,1,0.0351,0.441,0.0,0.35,0.246,124.026,161613,4
243,Drake,TSU,4s7QLoImIwmPi9L6dq1nVW,72,0.568,0.56,9,-9.059,1,0.42,0.228,3.05e-06,0.39,0.246,130.019,308756,4
244,Peso Pluma,Por las Noches,2VzCjpKvPB1l1tqLndtAQa,79,0.807,0.595,0,-7.19,1,0.0325,0.31,2.44e-05,0.0735,0.392,92.491,239845,4
245,The Weeknd,Pray For Me,6huNf4dutXRjJyGn7f5BPS,80,0.732,0.678,2,-4.977,1,0.0886,0.0867,2.41e-05,0.112,0.196,100.626,211421,4
246,Sonder,Nobody But You,6VFKuuqSbA1GpMEosUgTwQ,73,0.637,0.299,7,-11.314,1,0.0366,0.742,0.0,0.359,0.364,83.872,213214,4
247,Lil Peep,witchblades,7pIorU6vXlFoXmHUdsbpfX,74,0.634,0.54,8,-7.002,1,0.0777,0.0223,0.0,0.302,0.543,143.968,149360,4
248,347aidan,MEMORIES!,27XMmSWSOXJ7eVb40tH93T,76,0.835,0.381,9,-6.121,1,0.342,0.757,4.59e-06,0.121,0.31,154.973,137806,4
249,ASTN,Happier Than Ever,7es56D0QedGMsK39wl2yFX,76,0.667,0.457,6,-6.885,0,0.439,0.341,0.0,0.114,0.266,97.604,109326,4
250,$uicideboy$,5 Grand at 8 to 1,1RSjxBz03F6vEqoHT9jWBa,69,0.776,0.719,5,-4.431,1,0.0886,0.444,0.0114,0.195,0.232,91.948,169565,4
251,PlayaPhonk,Phonky Town,5mnpMkzp3Z2RCCbwIEZCbv,78,0.805,0.816,1,-4.685,1,0.346,0.363,0.826,0.121,0.338,124.966,141343,4
252,Tory Lanez,Lady Of Namek,6ieWL5CLN9WdC875guWtMe,73,0.676,0.659,11,-5.123,0,0.0476,0.194,0.0,0.283,0.595,134.985,193994,4
253,Young Thug,Livin It Up (with Post Malone & A$AP Rocky),7zjEyeBsaw9gV0jofJLfOM,73,0.767,0.313,7,-12.059,1,0.0798,0.838,0.0,0.105,0.765,82.582,210907,4
254,Morgan Wallen,This Side Of A Dust Cloud,0UotfxRXpJwpem9QheCD5a,69,0.645,0.734,4,-5.892,1,0.0266,0.139,0.000833,0.159,0.797,133.989,199947,4
255,KAROL G,SEJODIOTO,704LUEih663hiE3CnyUrFW,78,0.822,0.736,1,-3.969,1,0.15,0.157,0.000781,0.0748,0.679,175.93,181107,4
256,Niko Moon,GOOD TIME,2S8UMuLJ0z8agFgFGJ6Ztt,69,0.802,0.59,5,-7.189,1,0.0493,0.0874,0.0,0.275,0.687,138.084,214720,4
257,ACRAZE,Do It To It,20on25jryn53hWghthWWW3,84,0.854,0.806,11,-8.262,0,0.0886,0.0209,0.0542,0.0703,0.637,124.927,157890,4
258,tana,Antisocial (feat. Slump6s),4KBJ6dFxtup8Ku4uQZcPQ8,71,0.618,0.605,1,-6.839,1,0.35,0.00196,0.0,0.46,0.494,146.514,175334,4
259,Gatlin,What If I Love You,26kVXR9aQXzDiKggPGnUQR,73,0.743,0.666,11,-8.337,1,0.0546,0.432,1.77e-05,0.129,0.492,101.002,158360,4
260,Eslabon Armado,Cuando Tú Me Miras,5kItv0UayV5g4Xs9FMshDR,71,0.618,0.644,8,-10.663,1,0.0296,0.451,0.000105,0.352,0.861,98.721,155125,3
261,Yeat,Dëserve it,14p60PiibNloesz8pDovLI,71,0.707,0.6,8,-9.341,1,0.219,0.0786,0.0,0.325,0.598,75.944,110602,4
262,A Boogie Wit da Hoodie,Man in the Mirror,7uLFOXgLrS90tEYPO1DGXy,71,0.849,0.631,3,-4.241,0,0.0637,0.171,0.0,0.149,0.55,135.997,215304,4
263,Mad Tsai,killer queen,0qo1JukfClmpHnUOJxpFXi,73,0.69,0.732,3,-5.352,0,0.0497,0.0604,0.00114,0.168,0.636,107.977,178889,4
264,Kanye West,Off The Grid,6LNoArVBBVZzUTUiAX2aKO,73,0.546,0.64,8,-5.582,1,0.37,0.0438,0.0,0.137,0.63,137.728,339250,4
265,Grupo Firme,Se Fue La Pantera (En Vivo),6Yard5LK4aXEn0kBKtHSob,79,0.557,0.66,3,-4.467,1,0.0768,0.118,0.0,0.085,0.907,128.179,202022,4
266,Taylor Swift,Message In A Bottle (Taylor's Version) (From The Vault),3z6XUommYDWPHeFhmhhT6j,74,0.622,0.791,7,-6.106,1,0.0535,0.00188,3.72e-06,0.083,0.494,115.915,225960,4
267,Luis R Conriquez,Me Metí En El Ruedo,7KNSQcLwrl3bNEuV1OVHtv,77,0.805,0.614,9,-6.845,0,0.137,0.615,0.0,0.0915,0.633,100.035,174864,3
268,PinkPantheress,I must apologise,2rrq3SGYxk90xLx5fMmPhZ,71,0.616,0.856,9,-6.098,1,0.0457,0.516,0.0652,0.245,0.75,157.109,108373,4
269,Del Water Gap,Ode to a Conversation Stuck in Your Throat,51Lf3l6wx008NdBxCQnD6B,72,0.57,0.804,11,-6.782,1,0.0701,0.0598,8.96e-05,0.187,0.624,87.533,199233,4
270,EKKSTACY,i walk this earth all by myself,6oofvZ4K8vBHnCT1oKERcd,75,0.595,0.588,10,-11.313,1,0.0624,0.507,0.781,0.113,0.518,166.061,145634,4
271,late night drive home,Stress Relief,7xLfmCx9jcZNgzlIK7NupN,71,0.519,0.666,8,-7.576,1,0.0318,0.0108,0.000623,0.0781,0.603,139.94,205714,4
272,MacKenzie Porter,Pickup,2kEhQe0BVtY8IIaFE5ALA0,69,0.614,0.837,1,-3.967,1,0.0255,0.45,2.49e-05,0.115,0.862,96.977,168448,5
273,KSLV Noh,Override,0KYvs7DKC7Cl5IHmwpP13f,79,0.688,0.761,4,-4.607,0,0.163,0.00477,0.41,0.175,0.536,111.014,114625,4
274,Giveon,All To Me,5JycxhApZmzbA4xSwvqh6k,72,0.523,0.543,5,-8.39,0,0.156,0.65,0.0,0.257,0.318,116.161,127807,3
275,Coldplay,My Universe,3FeVmId7tL5YN8B7R3imoM,83,0.588,0.701,9,-6.39,1,0.0402,0.00813,0.0,0.2,0.443,104.988,228000,4
276,Taylor Swift,All Too Well (Taylor's Version),3nsfB1vus2qaloUdcBZvDu,75,0.44,0.528,0,-7.809,1,0.0317,0.0171,0.00203,0.234,0.132,185.972,329160,4
277,Chlöe,Have Mercy,5SixeLvPsYpk7qq9lo5xYg,73,0.903,0.535,9,-6.434,1,0.0742,0.297,0.0,0.345,0.508,130.022,148779,4
278,Brent Faiyaz,"Gravity (feat. Tyler, The Creator)",6u3CPnFMKANYgfdiifFOiJ,71,0.539,0.615,1,-8.746,0,0.252,0.173,0.0056,0.144,0.493,163.924,214693,4
279,Becky Hill,Remember,4laAKIq9ZxBCwf99rauPYb,79,0.612,0.862,8,-2.903,1,0.037,0.041,0.0,0.0907,0.354,123.849,160766,4
280,Madison Beer,Reckless,5ajjAnNRh8bxFvaVHzpPjh,80,0.386,0.426,3,-6.642,1,0.0363,0.807,0.0,0.14,0.261,180.104,203385,3
281,Drake,Get Along Better,5ScbulRnixQ2XAdvrPMFjz,71,0.32,0.466,8,-6.77,1,0.0374,0.00645,0.0,0.133,0.338,177.693,229304,3
282,Diane Guerrero,What Else Can I Do?,3XoYqtiWHhsk59frZupImG,72,0.718,0.709,4,-5.568,1,0.039,0.258,0.0,0.101,0.54,119.974,179427,4
283,Sam Hunt,23,4PuAqZlL1tkidkuxfDlLbF,69,0.641,0.78,3,-5.138,1,0.0852,0.0206,0.0,0.143,0.693,98.004,179720,4
284,Nardo Wick,Wicked Witch,6TNkJPyBho8mQE6IziibHu,68,0.68,0.638,11,-7.592,1,0.325,0.00257,0.00196,0.122,0.322,150.033,163240,4
285,Dan + Shay,Officially Christmas,2Z0htiPiNK8IiJDYTD51hr,70,0.655,0.677,6,-4.278,1,0.0326,0.146,0.0,0.131,0.62,127.041,178387,4
286,BoyWithUke,Toxic,2gQPv5jvVPqU2a9HhMNO1v,78,0.594,0.612,8,-6.627,0,0.363,0.835,0.0,0.461,0.687,179.629,168020,4
287,Drake,Pipe Down,11pEKMLmavDu8fxOB5QjbQ,71,0.518,0.69,9,-6.15,1,0.107,0.128,0.0,0.176,0.59,77.837,205721,4
288,Cardi B,Up,1XXimziG1uhM0eDNCZCrUl,73,0.868,0.795,11,-6.044,1,0.269,0.0012,0.0193,0.0461,0.819,166.0,156945,4
289,Bo Burnham,Look Who’s Inside Again,0lZZ8pibk6Zu3M9hTthk1a,72,0.643,0.331,2,-9.235,1,0.0387,0.761,0.0,0.373,0.648,160.006,83422,3
290,KAROL G,EL MAKINON,2FSGUA0gFgGeQdprjtGM2M,78,0.635,0.706,5,-3.224,0,0.125,0.256,0.0,0.108,0.443,88.863,209160,4
291,Chri$tian Gate$,NUMB,1BPBwKueIEMnUcbbs2te7B,72,0.682,0.598,8,-5.694,1,0.264,0.0575,0.0,0.299,0.823,103.791,112500,4
292,Lucy Bennett,Brahms Lullaby,6ffUjpr83utMRU2X4BDu63,75,0.521,0.0473,11,-21.921,1,0.0601,0.996,0.964,0.101,0.879,137.368,99877,3
293,Justin Morales,Desde Morro,0q1H8leLjzZvjHhgNBiVOx,73,0.79,0.688,2,-5.474,0,0.0319,0.0996,0.0,0.111,0.815,97.483,146840,3
294,Sadie Jean,WYD Now?,3ZBeHiRJUj1vdiU8zzGPgb,74,0.378,0.334,1,-10.993,1,0.304,0.776,0.0,0.115,0.496,181.296,144667,4
295,Shady Moon,Cherry Blossoms,4LEt6hyaGn4scwUsimBeXt,73,0.792,0.346,8,-11.424,1,0.25,0.74,0.000776,0.223,0.462,117.932,138368,4
296,Mike Dimes,LABELS CALLIN',19s7W71y7IZDAn6X2mnCqr,70,0.889,0.354,0,-14.455,0,0.315,0.0186,0.0,0.0557,0.649,160.023,158158,4
297,Chloe Adams,Dirty Thoughts,2g1QPpTd4o8gTAapxEUPnz,74,0.66,0.462,7,-7.203,1,0.103,0.168,1.37e-06,0.486,0.384,167.098,129699,4
298,Imagine Dragons,Enemy - From the series Arcane League of Legends,5UlnuulVAVmmesw4VzqHdG,79,0.722,0.745,7,-4.164,1,0.256,0.247,0.0,0.419,0.52,77.029,173381,4
299,Mora,Volando - Remix,0G2zPzWqVjR68iNPmx2TBe,83,0.659,0.688,6,-4.649,1,0.0673,0.207,0.0,0.113,0.632,153.979,273474,4
300,Ruth B.,Dandelions - slowed + reverb,6fhG2KJgwO7CrNflRaRmvp,81,0.573,0.715,8,-3.293,0,0.0256,0.0444,0.0,0.0898,0.258,101.699,268717,3
