,artist_name,track_name,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
303,IShowSpeed,World Cup,22TFAU0e7WHAQFGzwneu1e,82,0.41,0.82,1,-4.252,1,0.376,0.181,0.0,0.679,0.303,81.202,256706,3
304,Dxrk ダーク,RAVE,01kfSdF9zfcDLri5sSWEoL,85,0.716,0.748,8,-6.06,1,0.0356,0.235,0.849,0.114,0.338,119.918,169245,4
305,Grupo Marca Registrada,Puro Campeón,1kNC7b4zXbqoceKpkGdnD8,83,0.851,0.542,10,-8.152,1,0.122,0.361,3.73e-06,0.132,0.789,101.896,196437,4
306,A Boogie Wit da Hoodie,Last Time (feat. G Herbo),4bgfOF85wLRLtVtDeuwlNH,73,0.738,0.582,5,-7.196,0,0.167,0.423,0.0,0.117,0.696,97.025,179210,4
307,Bad Bunny,Yo No Soy Celoso,5kVZxyMY1gfdCLiChsfjn1,83,0.872,0.588,0,-6.276,1,0.0492,0.275,0.0,0.17,0.93,142.004,230704,4
308,Peezy,2 Million Up,5JS1gz9zP4GTy0LZYvSeUK,74,0.884,0.423,6,-10.181,0,0.275,0.115,0.0,0.0895,0.259,95.753,159973,4
309,Kodak Black,Super Gremlin,1Y5Jvi3eLi4Chwqch9GMem,74,0.825,0.414,2,-6.634,1,0.144,0.00265,0.0,0.357,0.106,72.993,200548,4
310,Benson Boone,In The Stars,1ei3hzQmrgealgRKFxIcWn,85,0.362,0.54,10,-6.031,1,0.0528,0.338,0.0,0.139,0.3,78.007,216410,3
311,Bad Bunny,Andrea,44XjoNvtwevktFKjvVe1vH,84,0.797,0.616,1,-10.229,0,0.375,0.762,0.000293,0.0979,0.451,103.071,339612,4
312,Harry Styles,Grapejuice,4j6kId9QIqhoXvqHKgSKa0,79,0.645,0.721,5,-4.394,1,0.0336,0.357,0.143,0.204,0.88,182.928,191959,4
313,hemlocke springs,girlfriend,0Dl965SLJGi9bB0SrvtPRx,76,0.763,0.759,11,-3.925,0,0.0906,0.218,4.24e-05,0.0724,0.964,146.006,133151,4
314,Gunna,Banking On Me,7Fege3yv4dvehB3NdRBGwI,76,0.793,0.308,0,-10.414,0,0.0466,0.613,1.68e-05,0.0953,0.46,135.143,200000,4
315,Shakira,Te Felicito,2rurDawMfoKP4uHyb2kJBt,89,0.695,0.636,5,-4.654,1,0.317,0.234,0.0,0.081,0.575,174.14,172235,4
316,Kendrick Lamar,Silent Hill,3lzUeaCbcCDB5IXYfqWRlF,76,0.907,0.577,1,-6.737,0,0.0767,0.438,3.19e-05,0.137,0.801,140.07,220779,4
317,Los Gemelos De Sinaloa,No Le Aflojo,7ifMxHITc3NIipJO4R5NGb,79,0.698,0.687,5,-4.115,0,0.0501,0.195,0.0,0.0829,0.773,116.765,202876,4
318,Eem Triplin,AWKWARD FREESTYLE,2ISyz9DRGEMrJN77ge3hi2,74,0.646,0.465,5,-10.486,0,0.436,0.152,0.0,0.194,0.198,157.919,127765,4
319,Hailey Whitters,Everything She Ain’t,3zAOcNGOFq5Q1OsN0tcxA0,73,0.796,0.621,2,-6.129,1,0.0346,0.175,0.0,0.274,0.808,121.904,151973,4
320,Lizzo,2 Be Loved (Am I Ready),2rmwqU7yzTvzkiaRV53DpT,82,0.721,0.769,7,-4.111,1,0.105,0.0922,0.0,0.0817,0.915,155.932,187108,4
321,Bad Bunny,El Apagón,0UvZcEfpzVyx47QsRbjyBz,81,0.629,0.698,8,-4.485,1,0.308,0.0509,0.00166,0.0909,0.599,117.765,201816,4
322,Jack Harlow,Dua Lipa,0LnS7aOdOdI1dNKZqdOLz4,77,0.833,0.652,11,-6.942,1,0.0762,0.00161,0.0985,0.106,0.405,158.022,135053,4
323,ERNEST,Flower Shops (feat. Morgan Wallen),0De9jFjJ4eRLl7Yww2eBw1,72,0.527,0.461,7,-5.908,1,0.0269,0.118,0.0,0.0831,0.227,128.153,214405,3
324,RAYE,Escapism. - Sped Up,4rPJSqrov3zqGwXlemLBMw,83,0.435,0.768,6,-5.352,0,0.201,0.0857,0.000231,0.0918,0.378,107.588,239888,4
325,Montell Fish,Hotel,0JzG1wJuB4v9UPkSE7LMXi,79,0.228,0.427,0,-8.739,0,0.0363,0.752,0.0167,0.592,0.192,180.345,197333,4
326,Suki Waterhouse,Good Looking,0j3mqDTK4Z6lvrLzFCUUz6,78,0.364,0.554,4,-9.076,1,0.0301,0.077,0.000297,0.125,0.257,150.079,214800,3
327,Jhayco,En La De Ella,5NxhMcHSVY3Z7ykWxZf3aj,86,0.816,0.77,1,-5.477,1,0.0538,0.0798,0.0,0.118,0.671,96.99,230653,4
328,Montell Fish,Fall in Love with You.,4kJT7Yj6Za01KfKHjb7mZE,78,0.538,0.0203,4,-23.163,1,0.0437,0.92,0.019,0.104,0.103,121.447,132000,3
329,Conan Gray,Family Line,0iNZGC211wst3VjtobNnC5,80,0.326,0.397,6,-8.145,1,0.0461,0.619,0.0,0.0979,0.276,153.713,216095,3
330,Stephen Sanchez,Until I Found You,6VhuP99TE6gYNQRJIlAWFD,84,0.346,0.5,10,-6.097,1,0.0388,0.757,0.0,0.189,0.191,202.466,176667,3
331,Isabel LaRosa,i'm yours sped up,4sFGNz4MYpGoz53ZGCwsiE,83,0.39,0.752,7,-7.581,0,0.19,0.108,0.00308,0.555,0.637,128.926,127781,1
332,Bad Bunny,Un Verano Sin Ti,18HOjcvTVV7W8YzBuOsAPS,83,0.503,0.496,5,-9.123,0,0.0556,0.693,0.0,0.123,0.412,187.844,148143,4
333,Lil Baby,Forever (feat. Fridayy),1T4k0sw0HldDg004Kw4Oct,76,0.462,0.251,4,-12.072,0,0.159,0.414,0.0,0.201,0.137,89.705,167977,3
334,A Boogie Wit da Hoodie,Money Conversations,6ZGJxCrdcILAro3kM3wvRA,71,0.718,0.741,4,-5.335,0,0.29,0.0473,0.0,0.0563,0.365,174.107,191861,4
335,Em Beihold,Numb Little Bug,3o9kpgkIcffx0iSwxhuNI2,77,0.742,0.527,8,-6.892,0,0.0769,0.327,0.0,0.25,0.638,84.974,169238,4
336,Connor Price,Violet,3zb9k8UUuKz5tYmKJvNqQA,79,0.924,0.716,8,-7.158,0,0.0541,0.0177,1.15e-06,0.128,0.48,119.973,122880,4
337,Destroy Lonely,NOSTYLIST,42tD9J0KCPFSc1d2hFTvAf,76,0.567,0.773,11,-5.166,0,0.0775,0.0396,0.0,0.111,0.496,160.08,180000,4
338,TWICE,Talk that Talk,0RDqNCRBGrSegk16Avfzuq,83,0.772,0.907,3,-2.438,0,0.124,0.136,0.0,0.334,0.783,119.973,177467,4
339,Moneybagg Yo,Quickie,3084aAzars6DR26nCWO9Ep,74,0.87,0.506,2,-9.415,1,0.432,0.0901,0.0,0.145,0.347,137.921,187826,4
340,Mitchell Tenpenny,We Got History,6Awl7JBDQjfm7xkS3LkhDi,73,0.628,0.833,0,-6.327,1,0.0311,0.0014,0.0,0.104,0.309,98.025,203680,4
341,Nas,"One Mic, One Gun",7CpXFEjLntpr4GdOhTtFEv,76,0.756,0.916,1,-2.692,1,0.207,0.0351,0.0,0.241,0.458,149.961,169693,4
342,Saint Levant,Very Few Friends,2L0PRavRIQIjVcZK4Qgfgi,81,0.777,0.469,6,-8.344,0,0.163,0.162,0.00239,0.108,0.557,136.05,132500,4
343,Bad Bunny,Dos Mil 16,4d4ZXH4dr5bYfgErHiZCX2,85,0.817,0.67,1,-6.534,1,0.0506,0.123,1.92e-06,0.128,0.495,130.058,208615,3
344,Los Gemelos De Sinaloa,Andamos Mejor,3K56RPWS4q200IwHiIZcUD,79,0.855,0.59,9,-8.55,1,0.0751,0.28,0.0982,0.149,0.283,110.016,137184,4
345,Carin Leon,No Es Por Acá,3bvJftZKZe5QKz433NczyV,84,0.746,0.37,2,-6.309,1,0.0306,0.456,0.0,0.106,0.595,97.568,167692,3
346,Luis R Conriquez,El Gavilán,4ygQ5wSuzzNRevVjup1qV2,84,0.724,0.684,11,-4.413,1,0.0705,0.144,0.0035,0.302,0.729,144.117,175296,3
347,Conan Gray,People Watching,3TFoEJe5zNuHZStRboWPxg,79,0.53,0.592,5,-7.281,1,0.0534,0.381,0.0,0.294,0.544,125.721,158537,4
348,Lil Durk,What Happened To Virgil (feat. Gunna),7ohROa13QK43JBRqfCmz4P,75,0.795,0.526,6,-9.086,0,0.204,0.067,2e-06,0.134,0.194,140.037,181393,4
349,Joji,1AM FREESTYLE,0FqBNLXlTNimxmVRdDMj6b,78,0.615,0.541,0,-6.307,0,0.0263,0.748,0.00268,0.12,0.124,126.049,113067,4
350,Leah Kate,10 Things I Hate About You,6Jkm5kUldvIqxzI1Pa7nXH,78,0.544,0.786,8,-2.97,1,0.0501,0.00991,0.0,0.169,0.446,153.967,157138,4
351,Young Dolph,Get Away,65nmqAEqW7CJIkXOIkxyg8,73,0.839,0.642,1,-5.581,1,0.0535,0.0431,6.76e-05,0.148,0.211,140.078,180760,4
352,Hotel Ugly,Shut up My Moms Calling - (Sped Up),31mzt4ZV8C0f52pIz1NSwd,80,0.653,0.474,5,-10.899,0,0.103,0.312,6.65e-06,0.119,0.361,85.024,135529,4
353,Foudeqush,Con La Brisa,2LSsSV7V33wM9EKQA2xjGS,82,0.608,0.429,2,-10.336,0,0.0316,0.47,0.245,0.129,0.242,113.818,167387,4
354,Harry Styles,Daydreaming,69w5X6uTrOaWM32IetSzvO,79,0.707,0.811,4,-5.298,0,0.0304,0.311,0.0152,0.131,0.899,113.971,187342,4
355,Sia,Snowman - Sped Up Version,3BwbSLW4YtIGkhCNFsHu52,76,0.764,0.417,4,-9.16,1,0.0461,0.292,0.0,0.0832,0.575,126.004,137578,3
356,Alec Benjamin,Devil Doesn’t Bargain,1zu2GKHPJIsUu80SUJX4H4,79,0.448,0.606,3,-4.565,1,0.0609,0.577,0.0,0.217,0.483,121.15,163613,4
357,Juice WRLD,Already Dead,1hB3M3POeKMLxcEFEvPeqU,76,0.744,0.495,1,-6.311,1,0.0634,0.0216,0.0,0.111,0.128,83.51,231221,4
358,Xavier Wulf,First Light,7AUHZBFJ5c7fiLhl0I9r5S,74,0.654,0.822,4,-6.065,0,0.146,0.0509,0.0,0.118,0.309,175.913,131181,4
359,Noah Kahan,All My Love,7ByxizhA4GgEf7Sxomxhze,72,0.637,0.651,2,-7.089,1,0.0521,0.32,0.0,0.0938,0.485,115.926,251511,4
360,Justin Bieber,Intentions,6MlmHHUCDBiNYiNKkfp2k9,0,0.813,0.554,9,-6.631,1,0.0544,0.315,0.0,0.105,0.86,148.011,212869,4
361,Justin Bieber,Mistletoe,7DebRnGPK6BlVcWBGZJvxr,0,0.623,0.668,6,-7.282,0,0.0531,0.475,0.0,0.0862,0.823,161.948,183067,4
362,Justin Bieber,Sorry,2SP0MnpRU9bBu5xV6oxr1N,1,0.679,0.748,0,-3.624,0,0.0385,0.0878,0.0,0.299,0.438,100.035,200787,4
363,Justin Bieber,Anyone,5HhCamhyAsrMsUWzIT8rvl,0,0.686,0.538,2,-8.026,1,0.0345,0.181,3.13e-06,0.113,0.584,115.884,190779,4
364,Justin Bieber,Silent Night,4BxY3KnJayVxZs86ZIxZhe,0,0.263,0.0346,3,-18.395,1,0.0409,0.958,0.0,0.115,0.171,80.273,169427,4
365,Justin Bieber,Honest,3GWOBSnoLjZw4mjZKCdN73,1,0.81,0.655,8,-6.779,0,0.0698,0.127,8.16e-05,0.105,0.809,150.002,193322,4
366,Justin Bieber,Baby,0YvrnClkkhVnLsSqHonJRy,2,0.731,0.842,5,-5.358,0,0.113,0.0457,0.0,0.0988,0.473,65.027,216613,4
367,Justin Bieber,Yummy,3s4g9Ypov4bihhf13Kx9VC,1,0.677,0.506,9,-6.652,0,0.0964,0.345,0.0,0.118,0.497,145.843,208520,4
368,Justin Bieber,Ghost,5ymc1cZ3gt6GHeAR1NEBfm,0,0.604,0.741,2,-5.571,1,0.0475,0.178,3.49e-05,0.409,0.473,153.947,153190,4
369,Justin Bieber,Hailey,6YnUN5UGMBw9TOMDpiB4HD,2,0.462,0.745,0,-6.588,0,0.0699,0.0367,0.0,0.0795,0.254,100.042,193355,4
370,Justin Bieber,Love Yourself,4gnPbCfXihSofFUtZrinkK,0,0.759,0.401,4,-8.999,1,0.259,0.86,0.0,0.299,0.576,100.126,232627,4
371,Justin Bieber,All That Matters - Single Version,7tPIatXnHIP1YFyIrQ28tm,0,0.696,0.51,1,-5.513,0,0.0445,0.00462,0.0,0.0577,0.157,129.732,191061,4
372,Justin Bieber,Lonely,7g6a6BzowDu9P2Nde6hRmf,1,0.619,0.241,11,-7.102,0,0.046,0.9,0.0,0.116,0.0719,79.461,149190,4
373,Maddie & Tae,Every Night Every Morning,4qbibbQ1yK0rPl0JUJS0bz,73,0.618,0.75,7,-4.608,1,0.0287,0.00799,0.0,0.141,0.619,123.885,196890,4
374,Beyoncé,ALIEN SUPERSTAR,1Hohk6AufHZOrrhMXZppax,80,0.545,0.641,10,-6.398,0,0.0998,0.00453,6.59e-05,0.171,0.464,121.892,215460,4
375,Billie Eilish,The 30th,5SHpuW2qjkQtFRpE6P9Nks,79,0.387,0.135,7,-14.398,1,0.051,0.929,0.0,0.0948,0.21,82.987,216448,4
376,Lil Tjay,Beat the Odds,2BJWxD8xKrDv8vneTvTIm9,77,0.498,0.625,8,-7.452,0,0.342,0.054,0.0,0.175,0.478,84.821,150000,4
377,BoyWithUke,Sick of U (with Oliver Tree),5IXdkgrT4lb9sKIb8tbOQ3,79,0.676,0.814,0,-3.213,1,0.0585,0.277,0.0,0.0953,0.601,92.554,168676,4
378,Lil Durk,Broadway Girls (feat. Morgan Wallen),7qTaDOcld0VmBWXnkbUj45,72,0.659,0.745,10,-3.599,1,0.0347,0.0417,0.0,0.296,0.54,74.967,185600,4
379,Måneskin,THE LONELIEST,1Ame8XTX6QHY0l0ahqUhgv,87,0.519,0.595,2,-5.001,1,0.0283,0.00151,0.0,0.0762,0.237,129.786,247067,4
380,DJ Khaled,STAYING ALIVE (feat. Drake & Lil Baby),0g2Bbgy7P41pFjMWJuzsf4,77,0.718,0.461,4,-7.676,0,0.0797,0.068,0.0,0.283,0.181,129.953,178176,4
381,Kodak Black,Love & War,293mQGfVwgXIOdA1GpiwAt,74,0.762,0.649,11,-5.624,0,0.0527,0.58,1.7e-05,0.0971,0.501,145.09,239146,4
382,Justin Bieber,Fa La La - A Cappella,1LHQX72ZqsDeyH3HOaeexm,11,0.61,0.208,3,-11.879,1,0.0319,0.846,0.0,0.152,0.686,94.525,175213,4
383,Roddy Ricch,Twin (feat. Lil Durk),5B40Td13cDQ4adeAiLf8Z4,75,0.785,0.609,11,-8.623,0,0.186,0.031,5.47e-05,0.096,0.326,83.962,148855,4
384,Tyler Childers,Way of the Triune God - Hallelujah Version,2BJy4svtrGACqRB5BFLOK6,72,0.696,0.583,10,-6.384,1,0.0307,0.629,0.0,0.123,0.543,79.057,208813,4
385,Ivan Cornejo,La Última Vez - Deluxe,1XX3sKKZN3DfWeFpMAc2WX,72,0.523,0.457,2,-8.213,0,0.0296,0.622,0.0,0.108,0.32,141.922,252166,3
386,Eliza Rose,B.O.T.A. (Baddest Of Them All) - Edit,39JofJHEtg8I4fSyo7Imft,86,0.736,0.906,0,-7.589,1,0.048,0.164,0.585,0.106,0.698,137.001,226627,4
387,Becky G,MAMIII,1ri9ZUkBJVFUdgwzCnfcYs,83,0.843,0.7,4,-3.563,0,0.0803,0.0934,0.0,0.14,0.899,93.991,226088,4
388,Stray Kids,CASE 143,3O8G8eVrhfXTGttyQ1xVuq,82,0.812,0.89,6,-2.661,0,0.209,0.0961,0.0,0.0222,0.69,100.006,191965,4
389,The Weeknd,Less Than Zero,2D4dV2KXDTszzJ3p3cFqhA,80,0.535,0.791,0,-5.55,1,0.0327,0.00096,0.000155,0.0788,0.5,142.981,211814,4
390,Chelsea Cutler,Men On The Moon,164LL9rTyEZ6DF0KMgXxsJ,76,0.552,0.517,8,-7.906,1,0.0245,0.0211,0.00612,0.152,0.105,79.512,220798,4
391,Ice Spice,Munch (Feelin’ U),1jOgJN75btuUONIdf57vHz,76,0.811,0.528,11,-7.278,0,0.275,0.291,0.0,0.0787,0.635,166.084,104819,4
392,Junior H,Vamos Para Arriba,7cZoAjj5vufdREBJZGW2lH,82,0.699,0.51,5,-7.153,0,0.0352,0.498,0.0,0.22,0.625,98.07,172227,3
393,Chris Lane,Dancin' In The Moonlight (feat. Lauren Alaina),0pnKcAh5binHOP9HexWwnZ,73,0.589,0.829,8,-4.861,0,0.0332,0.0196,0.0,0.128,0.563,121.998,199000,4
394,Tate McRae,uh oh,6qmvAJSUfVGMubvI2awW7p,78,0.625,0.604,10,-7.415,0,0.339,0.257,2.06e-05,0.129,0.372,174.089,169722,4
395,Noah Kahan,Northern Attitude,4O2rRsoSPb5aN7N3tG6Y3v,73,0.512,0.636,3,-8.087,1,0.0469,0.113,3.8e-05,0.104,0.312,121.431,267256,4
396,Dustin Lynch,Thinking 'Bout You (feat. MacKenzie Porter),4wBjKhJx6JnGoNJfJs24pd,73,0.403,0.711,8,-4.189,1,0.0569,0.137,0.0,0.109,0.801,203.803,170560,4
397,Grupo Firme,Calidad,0uBcoM4zxRXk7kmsmxoiFS,85,0.731,0.491,0,-3.116,1,0.029,0.609,0.0,0.262,0.781,132.891,170053,3
398,Rod Wave,Alone,5ie5OPdaP9fivYaKcjwKF1,72,0.596,0.545,3,-6.911,0,0.0368,0.703,0.0,0.0811,0.0923,82.07,191159,4
399,HARDY,TRUCK BED,73NzYbpaYvQ7JfpjztFESL,72,0.662,0.77,0,-4.887,1,0.0367,0.0875,0.0,0.35,0.769,132.057,167535,4
400,Juice WRLD,Sometimes,3i6sCTU7ENlnHpHvrHUitW,74,0.674,0.58,8,-4.866,1,0.0311,0.0609,0.0,0.159,0.0759,121.987,259672,4
401,Cardi B,Hot Shit (feat. Ye & Lil Durk),3uJFmluXzYedoJcvhpC1AW,75,0.878,0.685,9,-5.28,1,0.225,0.00152,0.0,0.0753,0.523,157.003,211649,4
402,Lil Tjay,Give You What You Want,6PQK1Y3Dl6dym9pj0y9Chy,77,0.691,0.656,10,-5.673,0,0.0679,0.222,0.00111,0.153,0.393,89.467,159331,4
403,Stephen Dawes,Teenage Dream,3Y2MvObZdPakD1X71KOxCD,82,0.615,0.361,10,-9.57,1,0.028,0.38,0.0,0.0844,0.244,111.991,177857,4
404,ZHANGYE,Own Way (feat. Janieck),0tkKHC24Rt6FRRBQO0tobO,71,0.773,0.666,9,-5.72,0,0.0565,0.054,8.49e-06,0.329,0.557,121.982,154652,4
405,Oliver Tree,Miss You - Sped Up Version,4pH8cIlMI9NrTWcDiQbuRe,83,0.527,0.66,0,-10.692,1,0.0877,0.0141,0.0185,0.156,0.283,173.979,171702,4
406,Lil Uzi Vert,FOR FUN,60PTOzcoFycWBICdumIsFQ,72,0.775,0.461,7,-6.594,0,0.124,0.157,0.0,0.0687,0.131,134.028,188060,4
407,Ed Sheeran,Bad Habits,7wmnwQpjDRnu1RykGePZMe,14,0.807,0.893,11,-3.745,0,0.0347,0.0451,2.79e-05,0.366,0.537,126.011,230747,4
408,Ed Sheeran,Shivers,4akQJU8aVPtawK4NpKCVWK,4,0.788,0.859,2,-2.724,1,0.0856,0.281,0.0,0.0424,0.822,141.02,207853,4
409,Ed Sheeran,2step,1o4wc7Lu61lLqVgUtdKwcE,0,0.693,0.643,4,-5.867,0,0.0828,0.138,0.0,0.108,0.477,95.055,163450,4
410,Ed Sheeran,Bad Habits - Joel Corry Remix,5zDx7kWRWB5rmL6zwMBSSg,2,0.768,0.935,11,-4.902,0,0.0598,0.0488,0.00117,0.339,0.8,125.971,189577,4
411,Ed Sheeran,The Joker and the Queen,1FKp7ehERBw8KkgrOlEWDl,0,0.567,0.211,0,-9.975,1,0.0315,0.952,5.24e-05,0.275,0.289,134.019,185587,4
412,Ed Sheeran,Perfect,3y4c6gJV4qKPRrOFSFj10h,2,0.598,0.448,8,-6.312,1,0.0232,0.162,0.0,0.106,0.168,95.009,263400,3
413,Ed Sheeran,Grade 8,6htYfhPJgbIS2xV6zAOm37,0,0.74,0.805,0,-9.978,0,0.0363,0.0452,3.99e-05,0.0538,0.778,101.042,179880,4
414,Ed Sheeran,Overpass Graffiti,66eO90N0vDCiHRTMoG1O76,1,0.52,0.849,9,-3.794,0,0.186,0.00253,0.0,0.119,0.774,175.908,236907,4
415,The Kid LAROI,Thousand Miles,1r8ZCjfrQxoy2wVaBUbpwg,80,0.376,0.657,7,-4.658,1,0.0768,0.0858,0.0,0.0884,0.203,80.565,164782,4
416,Joji,NIGHT RIDER,1c39AwcrkN9srI7Az5662I,77,0.768,0.754,8,-6.713,1,0.141,0.617,0.919,0.11,0.0388,85.016,127987,4
417,Bad Bunny,Aguacero,2uflssWlCaJ6CbTMOsUpNI,82,0.861,0.645,6,-6.96,0,0.0743,0.423,0.000592,0.349,0.668,121.391,210989,5
418,Cris Mj,Una Noche en Medellín,1O2pcBJGej0pmH2Y9XZMs6,87,0.87,0.548,10,-5.253,0,0.077,0.0924,4.6e-05,0.0534,0.832,96.018,153750,4
419,Daddy Yankee,X ÚLTIMA VEZ,48AJSd42lXpicsGqcgopof,84,0.812,0.855,7,-3.725,1,0.0554,0.0789,0.000167,0.108,0.573,90.04,192477,4
420,SleazyWorld Go,Sleazy Flow (with Lil Baby) - Remix,5cx7vkF8BQ0iOsVpfvZbnz,73,0.869,0.298,2,-12.076,1,0.386,0.2,0.0,0.0753,0.178,77.47,161355,4
421,Feid,Nuestra Canción,3hvNfDPcrsxO5u5wJlhliF,2,0.801,0.702,9,-4.952,1,0.37,0.49,1.86e-06,0.269,0.524,99.043,182373,4
422,Feid,CHIMBITA,4KVbrDOlSTnHRCWK4qDIny,3,0.683,0.673,1,-4.434,0,0.2,0.14,1.02e-06,0.109,0.507,185.942,156533,4
423,Feid,Sígueme - Remix,2010FhxBBb9bBA6le4rO59,4,0.685,0.515,1,-5.662,0,0.241,0.62,6.07e-05,0.107,0.664,86.492,201813,4
424,Feid,BORRAXXA,7LAFQZHE8NnUtfjqwUywKT,4,0.854,0.617,8,-5.251,1,0.0822,0.104,0.00207,0.0862,0.794,90.993,223480,4
425,Feid,dembowpopsexyTROPICAL,7FM10SXwuciH2Ck1vBM8bQ,2,0.635,0.506,5,-11.272,1,0.442,0.906,0.0,0.337,0.416,87.888,68693,4
426,Feid,FRESH KERIAS,5odLFeg9cnvJ30RFCSeoDm,0,0.741,0.582,8,-4.445,1,0.281,0.291,0.000101,0.152,0.713,186.096,272800,4
427,Feid,PORFA - Remix,0ywwHJp0cmyBEvwogu3nM6,0,0.793,0.737,6,-4.731,0,0.0785,0.0765,0.0,0.0747,0.697,167.969,333800,4
428,Sarah Connor,Ring Out The Bells,03qftRowv8aPZnNZbILxUR,79,0.673,0.813,0,-4.082,1,0.046,0.0224,0.0,0.0608,0.771,139.996,239707,4
429,Gorillaz,New Gold (feat. Tame Impala and Bootie Brown),64dLd6rVqDLtkXFYrEUHIU,78,0.695,0.923,1,-3.93,0,0.0522,0.0425,0.0469,0.116,0.551,108.014,215150,3
430,Caylee Hammack,Christmas (Baby Please Come Home),54H84HFq1hUDEOcYxbTjrL,73,0.3,0.91,3,-2.002,1,0.0533,0.00407,0.0,0.0819,0.585,132.242,162840,4
431,$uicideboy$,Genesis,2UbMJbQq6G0TJnmnubgolV,73,0.55,0.762,0,-7.861,1,0.32,0.0109,0.00179,0.398,0.347,200.211,162138,4
432,Ivan Cornejo,Tatuajes - Deluxe,2b4YJ0j60w3YPIFot0oodu,71,0.621,0.256,5,-11.78,1,0.0282,0.844,0.000352,0.138,0.205,130.123,198000,4
433,Zach Bryan,From Austin,6k07Z7rd9og1FvRJD2n9E8,72,0.5,0.485,0,-7.94,1,0.0422,0.633,1.26e-06,0.107,0.379,109.755,207453,4
434,Zach Bryan,Fifth of May,1wLNEMiUzwvRZz9XHCXhAE,72,0.596,0.544,4,-7.039,1,0.0341,0.391,3.06e-06,0.129,0.707,136.728,178151,4
435,Hitkidd,F.N.F. (Let's Go),1vrFJDrysqmsNAgyjBzx4f,72,0.864,0.476,1,-10.068,1,0.436,0.0374,0.0,0.374,0.647,157.144,137580,4
436,Kodak Black,Walk,3wspfG772mi1c25JpnNOVP,73,0.817,0.512,8,-6.943,1,0.0984,0.037,0.0,0.216,0.17,130.04,166039,4
437,Dove Cameron,Breakfast,6GUiIbJ834FcHewby3PwV0,78,0.64,0.553,2,-6.42,0,0.0411,0.0579,0.0,0.0914,0.486,81.992,148471,4
438,A Boogie Wit da Hoodie,Food for Thought,0ME6qQMqw42Rg4EJzJMXBD,69,0.437,0.694,5,-6.942,0,0.177,0.0989,0.0,0.23,0.107,90.562,174218,4
439,Joji,YUKON (INTERLUDE),5IPl8JpkbtSH1mdyq5ctSx,77,0.736,0.71,6,-8.497,0,0.091,0.383,0.0351,0.395,0.0728,82.482,141093,4
440,Ivan Cornejo,Ya Te Perdí - Deluxe,4Nvm7kFymlxLeF5Qd69nuB,72,0.55,0.352,8,-9.236,1,0.0272,0.469,7.48e-05,0.119,0.169,123.794,264300,4
441,Harry Styles,Cinema,35TyJIMR3xRouUuo2sjS6v,79,0.829,0.644,9,-7.696,0,0.0427,0.354,0.0511,0.0944,0.896,105.993,243508,4
442,Moneybagg Yo,Blow,2g3qKijfeHfDyM7Fmaoi5M,73,0.815,0.742,11,-4.896,0,0.245,0.0579,0.0,0.345,0.584,137.036,182533,4
443,$uicideboy$,Fucking Your Culture,2gkVweydDn7MmHmqXAlEzk,73,0.752,0.807,11,-4.386,1,0.172,0.0146,0.000376,0.8,0.442,87.507,195994,4
444,Ivan Cornejo,Perro Abandonado,4ixwxIXEFw0Jf5nY0Leipd,72,0.561,0.635,11,-8.668,0,0.0345,0.492,1.27e-06,0.0945,0.4,147.094,211199,3
445,Lewis Capaldi,Pointless,4JBiO7wRnE6ueszEUpo347,83,0.325,0.59,4,-3.943,1,0.0495,0.0686,0.0,0.104,0.278,180.449,235752,3
446,Hailee Steinfeld,Coast (feat. Anderson .Paak),1l4iQsOZ5sOXZPMQLvouaB,78,0.701,0.875,11,-4.1,1,0.0757,0.0262,7.32e-06,0.137,0.84,111.976,166720,4
447,Charlie Puth,Light Switch,1jEBSDN5vYViJQr78W7jr2,82,0.689,0.627,6,-5.692,1,0.308,0.105,0.000321,0.0905,0.905,184.008,187704,4
448,Kendrick Lamar,Father Time (feat. Sampha),28qA8y1sz0FTuSapsCxNOG,76,0.514,0.779,10,-4.365,0,0.344,0.181,0.0,0.099,0.517,152.869,222497,4
449,Bad Bunny,Enséñame a Bailar,2NMjggapJcXXM7WccGEBUO,83,0.81,0.789,8,-5.08,1,0.0846,0.191,1.08e-05,0.467,0.77,105.009,176000,4
450,Polo G,Distraction,1oc92BMKYkNxK17C2GtyRM,74,0.713,0.689,11,-5.99,1,0.255,0.16,0.0,0.136,0.63,156.934,171319,4
451,IVE,LOVE DIVE,0Q5VnK2DYzRyfqQRJuUtvi,83,0.703,0.709,1,-4.169,0,0.0433,0.00379,5.43e-05,0.333,0.538,117.941,177187,4
452,Brent Faiyaz,"GRAVITY (FEAT. TYLER, THE CREATOR)",3zakx7RAwdkUQlOoQ7SJRt,74,0.541,0.619,1,-8.746,0,0.254,0.167,0.00633,0.144,0.491,163.908,214693,4
453,Lewis Capaldi,Forget Me,5uSFGgIfHMT3osrAd9n9ym,86,0.669,0.742,1,-3.518,0,0.0441,0.296,0.0,0.355,0.716,101.982,203472,4
454,Chris Jedi,La Llevo Al Cielo (Ft. Ñengo Flow),6DoL1yYIwEW7VZMRaJhoJI,85,0.795,0.845,9,-3.809,0,0.135,0.105,1.14e-05,0.172,0.769,170.023,254920,4
